"cdf","time","condition"
0.0237,561,"greedy (2)"
0.02355,564,"greedy (2)"
0.0234,566,"greedy (2)"
0.02335,567,"greedy (2)"
0.0233,568,"greedy (2)"
0.02325,569,"greedy (2)"
0.02315,570,"greedy (2)"
0.023,571,"greedy (2)"
0.02295,573,"greedy (2)"
0.0229,574,"greedy (2)"
0.02285,575,"greedy (2)"
0.02275,576,"greedy (2)"
0.0227,579,"greedy (2)"
0.02255,580,"greedy (2)"
0.0224,581,"greedy (2)"
0.02235,583,"greedy (2)"
0.0221,584,"greedy (2)"
0.02195,586,"greedy (2)"
0.0219,588,"greedy (2)"
0.02185,589,"greedy (2)"
0.0218,590,"greedy (2)"
0.02175,591,"greedy (2)"
0.0216,592,"greedy (2)"
0.0215,593,"greedy (2)"
0.02145,595,"greedy (2)"
0.0214,596,"greedy (2)"
0.0213,597,"greedy (2)"
0.02125,598,"greedy (2)"
0.0212,599,"greedy (2)"
0.0211,600,"greedy (2)"
0.02105,601,"greedy (2)"
0.021,602,"greedy (2)"
0.02085,603,"greedy (2)"
0.0208,604,"greedy (2)"
0.02075,606,"greedy (2)"
0.0207,607,"greedy (2)"
0.02065,608,"greedy (2)"
0.02035,611,"greedy (2)"
0.0203,615,"greedy (2)"
0.0202,616,"greedy (2)"
0.02015,617,"greedy (2)"
0.02005,618,"greedy (2)"
0.02,619,"greedy (2)"
0.01995,620,"greedy (2)"
0.0199,621,"greedy (2)"
0.0198,622,"greedy (2)"
0.0196,623,"greedy (2)"
0.0195,624,"greedy (2)"
0.0194,626,"greedy (2)"
0.0193,628,"greedy (2)"
0.0191,629,"greedy (2)"
0.019,630,"greedy (2)"
0.01895,632,"greedy (2)"
0.0189,633,"greedy (2)"
0.0188,635,"greedy (2)"
0.0187,636,"greedy (2)"
0.01855,638,"greedy (2)"
0.01845,640,"greedy (2)"
0.0184,641,"greedy (2)"
0.01835,642,"greedy (2)"
0.0183,648,"greedy (2)"
0.0182,649,"greedy (2)"
0.0181,650,"greedy (2)"
0.01805,652,"greedy (2)"
0.018,653,"greedy (2)"
0.01795,654,"greedy (2)"
0.01785,655,"greedy (2)"
0.01765,658,"greedy (2)"
0.01755,662,"greedy (2)"
0.01745,663,"greedy (2)"
0.0174,665,"greedy (2)"
0.01735,666,"greedy (2)"
0.0173,667,"greedy (2)"
0.01725,668,"greedy (2)"
0.0172,669,"greedy (2)"
0.01715,670,"greedy (2)"
0.0171,671,"greedy (2)"
0.01705,673,"greedy (2)"
0.01685,674,"greedy (2)"
0.01675,675,"greedy (2)"
0.0166,676,"greedy (2)"
0.0165,680,"greedy (2)"
0.01645,681,"greedy (2)"
0.01635,683,"greedy (2)"
0.01625,684,"greedy (2)"
0.0162,685,"greedy (2)"
0.01605,687,"greedy (2)"
0.016,689,"greedy (2)"
0.0159,690,"greedy (2)"
0.01575,691,"greedy (2)"
0.01565,693,"greedy (2)"
0.0154,694,"greedy (2)"
0.01535,695,"greedy (2)"
0.0152,696,"greedy (2)"
0.0151,697,"greedy (2)"
0.0149,699,"greedy (2)"
0.01485,700,"greedy (2)"
0.0148,703,"greedy (2)"
0.0147,706,"greedy (2)"
0.01465,708,"greedy (2)"
0.01455,709,"greedy (2)"
0.01445,711,"greedy (2)"
0.0143,712,"greedy (2)"
0.0142,713,"greedy (2)"
0.01415,714,"greedy (2)"
0.0141,715,"greedy (2)"
0.01405,717,"greedy (2)"
0.01395,721,"greedy (2)"
0.01385,722,"greedy (2)"
0.0138,723,"greedy (2)"
0.01375,727,"greedy (2)"
0.0137,728,"greedy (2)"
0.01365,730,"greedy (2)"
0.01355,731,"greedy (2)"
0.01345,732,"greedy (2)"
0.0133,733,"greedy (2)"
0.01315,734,"greedy (2)"
0.0131,735,"greedy (2)"
0.01305,736,"greedy (2)"
0.013,737,"greedy (2)"
0.01285,739,"greedy (2)"
0.0128,740,"greedy (2)"
0.01265,741,"greedy (2)"
0.01255,743,"greedy (2)"
0.0125,746,"greedy (2)"
0.01245,748,"greedy (2)"
0.0124,749,"greedy (2)"
0.01235,750,"greedy (2)"
0.0123,754,"greedy (2)"
0.0122,755,"greedy (2)"
0.0121,757,"greedy (2)"
0.01205,759,"greedy (2)"
0.012,763,"greedy (2)"
0.01185,764,"greedy (2)"
0.0118,765,"greedy (2)"
0.01175,766,"greedy (2)"
0.0117,767,"greedy (2)"
0.0116,769,"greedy (2)"
0.01145,770,"greedy (2)"
0.0114,772,"greedy (2)"
0.01135,773,"greedy (2)"
0.01125,774,"greedy (2)"
0.01115,775,"greedy (2)"
0.01105,778,"greedy (2)"
0.01095,781,"greedy (2)"
0.0109,783,"greedy (2)"
0.01085,784,"greedy (2)"
0.0107,787,"greedy (2)"
0.01065,788,"greedy (2)"
0.01055,793,"greedy (2)"
0.01045,795,"greedy (2)"
0.0104,796,"greedy (2)"
0.01035,797,"greedy (2)"
0.0103,798,"greedy (2)"
0.0102,799,"greedy (2)"
0.01015,804,"greedy (2)"
0.0101,806,"greedy (2)"
0.01,809,"greedy (2)"
0.00995,810,"greedy (2)"
0.0098,813,"greedy (2)"
0.0097,815,"greedy (2)"
0.00965,816,"greedy (2)"
0.0096,817,"greedy (2)"
0.0095,819,"greedy (2)"
0.00945,820,"greedy (2)"
0.0094,822,"greedy (2)"
0.0093,823,"greedy (2)"
0.0092,825,"greedy (2)"
0.00915,826,"greedy (2)"
0.00905,827,"greedy (2)"
0.00895,828,"greedy (2)"
0.0089,829,"greedy (2)"
0.0088,833,"greedy (2)"
0.0086,839,"greedy (2)"
0.00835,840,"greedy (2)"
0.0083,845,"greedy (2)"
0.0082,846,"greedy (2)"
0.00815,847,"greedy (2)"
0.0081,848,"greedy (2)"
0.00795,850,"greedy (2)"
0.00785,851,"greedy (2)"
0.00775,852,"greedy (2)"
0.00765,853,"greedy (2)"
0.0076,854,"greedy (2)"
0.00755,855,"greedy (2)"
0.00735,856,"greedy (2)"
0.00725,857,"greedy (2)"
0.0072,858,"greedy (2)"
0.0071,859,"greedy (2)"
0.00705,860,"greedy (2)"
0.0069,861,"greedy (2)"
0.0068,862,"greedy (2)"
0.0066,865,"greedy (2)"
0.00655,866,"greedy (2)"
0.0065,868,"greedy (2)"
0.00645,869,"greedy (2)"
0.00635,871,"greedy (2)"
0.0063,872,"greedy (2)"
0.00625,873,"greedy (2)"
0.0062,877,"greedy (2)"
0.00615,878,"greedy (2)"
0.0061,881,"greedy (2)"
0.006,882,"greedy (2)"
0.00595,884,"greedy (2)"
0.00585,885,"greedy (2)"
0.0058,887,"greedy (2)"
0.00575,889,"greedy (2)"
0.0057,892,"greedy (2)"
0.00565,895,"greedy (2)"
0.0055,896,"greedy (2)"
0.00545,897,"greedy (2)"
0.00535,898,"greedy (2)"
0.0053,899,"greedy (2)"
0.00525,900,"greedy (2)"
0.005,902,"greedy (2)"
0.0049,903,"greedy (2)"
0.00485,905,"greedy (2)"
0.00475,906,"greedy (2)"
0.0047,907,"greedy (2)"
0.00465,909,"greedy (2)"
0.0046,913,"greedy (2)"
0.00455,915,"greedy (2)"
0.0045,917,"greedy (2)"
0.0044,918,"greedy (2)"
0.00435,923,"greedy (2)"
0.0043,924,"greedy (2)"
0.00425,925,"greedy (2)"
0.0042,926,"greedy (2)"
0.00415,929,"greedy (2)"
0.0041,931,"greedy (2)"
0.00405,936,"greedy (2)"
0.004,942,"greedy (2)"
0.00395,945,"greedy (2)"
0.0039,946,"greedy (2)"
0.00385,948,"greedy (2)"
0.0038,949,"greedy (2)"
0.00375,950,"greedy (2)"
0.0037,953,"greedy (2)"
0.00355,958,"greedy (2)"
0.0034,959,"greedy (2)"
0.0033,961,"greedy (2)"
0.00315,963,"greedy (2)"
0.00305,964,"greedy (2)"
0.00295,966,"greedy (2)"
0.0029,967,"greedy (2)"
0.00285,974,"greedy (2)"
0.0028,982,"greedy (2)"
0.00275,984,"greedy (2)"
0.0027,986,"greedy (2)"
0.00265,987,"greedy (2)"
0.00255,988,"greedy (2)"
0.0025,991,"greedy (2)"
0.00245,993,"greedy (2)"
0.0024,994,"greedy (2)"
0.00235,997,"greedy (2)"
0.0023,998,"greedy (2)"
0.00225,999,"greedy (2)"
0.0022,1000,"greedy (2)"
