"st1","st2","t_fin1","t_fin2","condition"
0,0,5,5,"standard"
0,0,64,55,"standard"
0,0,35,3,"standard"
126,143,1000,1000,"standard"
0,0,100,78,"standard"
0,176,794,1000,"standard"
0,0,117,5,"standard"
0,0,7,5,"standard"
0,0,32,32,"standard"
0,0,17,7,"standard"
0,0,150,94,"standard"
0,0,45,27,"standard"
0,0,634,72,"standard"
0,0,38,3,"standard"
0,0,13,9,"standard"
0,0,15,45,"standard"
0,0,3,12,"standard"
0,0,9,8,"standard"
0,0,67,68,"standard"
0,0,919,924,"standard"
0,0,5,5,"standard"
0,0,5,2,"standard"
0,0,8,6,"standard"
0,0,87,90,"standard"
0,0,2,6,"standard"
0,0,790,798,"standard"
0,0,22,24,"standard"
0,0,3,9,"standard"
0,0,65,40,"standard"
0,0,164,14,"standard"
0,0,10,14,"standard"
0,0,653,637,"standard"
0,0,16,259,"standard"
0,0,5,35,"standard"
0,0,2,9,"standard"
0,0,386,39,"standard"
0,0,87,477,"standard"
0,0,4,4,"standard"
0,0,560,544,"standard"
0,0,325,335,"standard"
0,0,125,134,"standard"
0,0,10,9,"standard"
0,0,20,17,"standard"
0,0,32,39,"standard"
0,0,572,575,"standard"
0,0,2,3,"standard"
0,0,17,494,"standard"
0,0,202,15,"standard"
0,0,5,6,"standard"
0,0,5,33,"standard"
0,0,5,5,"standard"
0,0,14,14,"standard"
0,0,2,15,"standard"
0,508,6,1000,"standard"
0,0,397,425,"standard"
0,0,710,717,"standard"
0,0,360,353,"standard"
0,0,15,12,"standard"
0,0,142,137,"standard"
0,0,237,212,"standard"
0,0,7,22,"standard"
0,0,69,72,"standard"
0,0,16,43,"standard"
0,0,675,664,"standard"
0,0,12,12,"standard"
0,0,16,16,"standard"
0,0,21,3,"standard"
0,0,3,3,"standard"
0,0,119,3,"standard"
0,0,6,5,"standard"
0,0,839,574,"standard"
0,0,199,314,"standard"
0,0,142,73,"standard"
0,0,378,369,"standard"
0,0,40,54,"standard"
176,103,1000,1000,"standard"
0,0,4,15,"standard"
0,0,4,2,"standard"
600,600,1000,1000,"standard"
0,0,33,26,"standard"
0,0,3,5,"standard"
0,0,17,28,"standard"
0,0,329,86,"standard"
0,0,39,7,"standard"
0,0,58,18,"standard"
0,0,20,26,"standard"
0,0,5,9,"standard"
0,0,9,12,"standard"
0,0,8,13,"standard"
0,0,249,21,"standard"
0,0,2,3,"standard"
0,0,7,6,"standard"
0,0,7,6,"standard"
0,0,3,170,"standard"
0,0,4,13,"standard"
0,0,78,79,"standard"
0,0,19,13,"standard"
0,0,9,12,"standard"
0,0,206,198,"standard"
0,0,47,2,"standard"
0,0,355,342,"standard"
0,0,19,10,"standard"
0,0,43,34,"standard"
0,0,67,84,"standard"
0,0,7,151,"standard"
0,0,39,3,"standard"
0,0,184,181,"standard"
0,0,464,557,"standard"
0,0,3,9,"standard"
0,0,13,4,"standard"
0,0,27,37,"standard"
0,0,2,26,"standard"
0,0,40,3,"standard"
0,0,34,26,"standard"
0,0,14,12,"standard"
0,0,2,10,"standard"
0,0,2,4,"standard"
0,0,28,95,"standard"
0,0,16,17,"standard"
0,0,201,31,"standard"
0,0,23,43,"standard"
0,0,50,3,"standard"
0,0,31,22,"standard"
0,0,96,290,"standard"
0,0,36,45,"standard"
0,0,5,2,"standard"
0,0,55,52,"standard"
0,0,30,22,"standard"
0,0,19,9,"standard"
0,0,52,58,"standard"
0,0,3,267,"standard"
0,0,10,4,"standard"
0,0,24,10,"standard"
0,0,33,29,"standard"
0,0,29,34,"standard"
600,174,1000,1000,"standard"
215,132,1000,1000,"standard"
0,0,4,3,"standard"
0,0,33,128,"standard"
0,0,30,30,"standard"
0,0,46,75,"standard"
0,0,10,2,"standard"
0,0,25,25,"standard"
0,0,25,119,"standard"
0,0,485,506,"standard"
0,0,232,246,"standard"
0,0,13,5,"standard"
0,0,808,801,"standard"
0,0,40,72,"standard"
0,0,5,4,"standard"
0,0,11,9,"standard"
0,0,979,977,"standard"
0,0,20,621,"standard"
0,0,7,25,"standard"
0,0,10,10,"standard"
0,0,230,230,"standard"
0,0,20,17,"standard"
0,0,51,56,"standard"
0,0,28,27,"standard"
0,0,5,3,"standard"
0,0,6,28,"standard"
0,0,4,6,"standard"
0,0,30,28,"standard"
0,0,36,30,"standard"
0,0,286,292,"standard"
0,0,6,6,"standard"
0,0,2,4,"standard"
0,0,194,191,"standard"
0,0,289,242,"standard"
0,0,8,112,"standard"
0,0,68,52,"standard"
0,0,448,647,"standard"
0,352,18,1000,"standard"
0,0,200,895,"standard"
0,0,372,12,"standard"
0,0,229,237,"standard"
0,0,20,250,"standard"
0,0,36,36,"standard"
0,0,2,2,"standard"
0,0,665,665,"standard"
0,0,223,241,"standard"
600,600,1000,1000,"standard"
0,0,3,7,"standard"
0,0,7,12,"standard"
0,0,25,25,"standard"
0,0,15,7,"standard"
0,0,3,241,"standard"
0,0,384,377,"standard"
0,0,64,60,"standard"
0,0,705,705,"standard"
0,0,226,226,"standard"
0,0,5,2,"standard"
0,0,8,7,"standard"
0,0,7,10,"standard"
0,0,16,13,"standard"
131,307,1000,1000,"standard"
0,0,35,36,"standard"
0,0,763,733,"standard"
0,0,63,63,"standard"
0,0,155,136,"standard"
0,0,6,6,"standard"
0,0,24,6,"standard"
0,0,7,34,"standard"
0,0,4,3,"standard"
0,0,100,100,"standard"
0,0,10,11,"standard"
0,0,8,5,"standard"
67,188,1000,1000,"standard"
0,0,11,9,"standard"
0,0,504,576,"standard"
0,0,14,15,"standard"
0,0,7,16,"standard"
0,0,11,95,"standard"
0,0,215,221,"standard"
0,0,62,48,"standard"
0,0,166,167,"standard"
0,0,10,10,"standard"
0,0,879,900,"standard"
0,0,405,414,"standard"
0,0,19,20,"standard"
0,0,2,30,"standard"
0,0,517,518,"standard"
0,0,5,4,"standard"
0,0,3,3,"standard"
0,0,13,4,"standard"
0,0,38,29,"standard"
0,0,25,25,"standard"
0,0,12,23,"standard"
0,0,3,2,"standard"
0,0,10,11,"standard"
0,0,2,16,"standard"
0,0,157,15,"standard"
64,487,1000,1000,"standard"
0,0,8,7,"standard"
0,0,21,5,"standard"
0,0,15,13,"standard"
0,0,8,11,"standard"
0,0,19,18,"standard"
0,0,37,35,"standard"
0,0,9,10,"standard"
0,0,32,23,"standard"
0,0,9,2,"standard"
0,0,13,14,"standard"
0,0,2,20,"standard"
0,0,796,505,"standard"
0,0,13,26,"standard"
0,0,600,629,"standard"
0,0,70,18,"standard"
0,0,22,21,"standard"
0,0,5,43,"standard"
0,0,148,440,"standard"
0,0,891,877,"standard"
0,0,37,35,"standard"
0,0,675,6,"standard"
0,0,2,3,"standard"
0,0,429,431,"standard"
0,0,85,28,"standard"
0,0,21,3,"standard"
0,0,19,24,"standard"
0,0,12,14,"standard"
0,0,232,10,"standard"
0,0,41,27,"standard"
0,0,341,14,"standard"
0,0,2,5,"standard"
0,0,17,7,"standard"
0,0,223,237,"standard"
0,0,876,759,"standard"
0,0,12,12,"standard"
0,0,16,14,"standard"
0,0,78,58,"standard"
0,0,2,5,"standard"
0,0,6,2,"standard"
0,0,18,3,"standard"
0,0,12,42,"standard"
0,0,12,12,"standard"
0,0,10,31,"standard"
0,0,50,42,"standard"
0,0,40,15,"standard"
0,0,7,7,"standard"
0,0,22,33,"standard"
0,0,2,3,"standard"
0,0,10,12,"standard"
0,0,63,63,"standard"
0,0,94,83,"standard"
0,0,62,61,"standard"
0,0,51,48,"standard"
0,0,30,32,"standard"
0,0,194,161,"standard"
0,0,12,12,"standard"
0,0,7,2,"standard"
0,0,3,15,"standard"
0,0,40,29,"standard"
0,0,9,9,"standard"
0,0,56,54,"standard"
0,0,51,5,"standard"
351,0,1000,37,"standard"
0,0,220,225,"standard"
0,0,112,113,"standard"
0,0,671,672,"standard"
0,0,9,9,"standard"
0,0,20,19,"standard"
0,0,322,332,"standard"
0,0,11,11,"standard"
0,0,38,4,"standard"
0,0,7,10,"standard"
0,0,11,11,"standard"
0,0,23,17,"standard"
0,0,4,11,"standard"
0,0,9,2,"standard"
0,0,89,61,"standard"
0,0,7,15,"standard"
0,0,25,26,"standard"
0,0,8,3,"standard"
0,0,181,185,"standard"
0,0,86,86,"standard"
0,0,11,8,"standard"
0,0,68,53,"standard"
0,0,6,2,"standard"
0,0,430,560,"standard"
0,0,83,134,"standard"
0,0,79,78,"standard"
244,600,1000,1000,"standard"
0,0,22,16,"standard"
0,0,147,108,"standard"
0,0,4,6,"standard"
0,0,11,15,"standard"
0,0,171,170,"standard"
0,0,8,8,"standard"
0,0,46,36,"standard"
0,0,94,98,"standard"
0,0,3,15,"standard"
0,0,439,72,"standard"
0,0,250,11,"standard"
0,0,625,976,"standard"
0,0,15,5,"standard"
0,0,208,215,"standard"
0,0,47,43,"standard"
0,0,78,90,"standard"
0,0,22,9,"standard"
0,0,15,10,"standard"
66,275,1000,1000,"standard"
0,0,263,293,"standard"
0,0,62,63,"standard"
0,0,101,101,"standard"
0,0,3,59,"standard"
0,0,11,9,"standard"
0,0,108,126,"standard"
0,0,115,125,"standard"
0,0,68,68,"standard"
0,0,470,4,"standard"
0,0,5,5,"standard"
0,0,438,436,"standard"
0,0,851,855,"standard"
288,140,1000,1000,"standard"
0,0,806,803,"standard"
0,0,14,6,"standard"
0,0,16,15,"standard"
0,0,48,40,"standard"
185,75,1000,1000,"standard"
0,0,611,611,"standard"
0,0,13,6,"standard"
0,0,5,5,"standard"
0,0,61,74,"standard"
0,0,83,8,"standard"
0,0,32,36,"standard"
0,0,14,561,"standard"
0,0,18,131,"standard"
0,0,346,335,"standard"
0,0,4,3,"standard"
0,0,102,263,"standard"
0,0,942,946,"standard"
0,0,76,69,"standard"
0,0,66,72,"standard"
0,0,70,18,"standard"
0,0,3,3,"standard"
205,115,1000,1000,"standard"
0,0,16,17,"standard"
0,0,23,27,"standard"
0,0,31,24,"standard"
0,0,20,10,"standard"
0,0,950,957,"standard"
0,0,27,28,"standard"
0,0,11,6,"standard"
0,0,42,44,"standard"
0,0,916,914,"standard"
0,0,11,13,"standard"
0,0,175,176,"standard"
0,0,35,9,"standard"
0,0,71,69,"standard"
0,0,34,32,"standard"
0,0,6,7,"standard"
0,0,30,14,"standard"
0,0,39,10,"standard"
0,0,21,4,"standard"
0,0,521,513,"standard"
0,0,7,3,"standard"
0,0,209,207,"standard"
0,0,5,25,"standard"
0,0,2,217,"standard"
0,0,414,385,"standard"
0,0,59,30,"standard"
0,0,29,5,"standard"
0,0,16,3,"standard"
0,0,675,674,"standard"
0,495,4,1000,"standard"
0,0,136,5,"standard"
0,0,5,7,"standard"
0,0,28,21,"standard"
0,0,8,17,"standard"
0,0,79,793,"standard"
0,0,28,44,"standard"
0,0,51,55,"standard"
0,0,20,4,"standard"
0,0,10,6,"standard"
0,0,4,4,"standard"
0,0,271,270,"standard"
0,0,39,78,"standard"
0,0,149,150,"standard"
0,0,4,28,"standard"
0,0,12,20,"standard"
0,0,719,724,"standard"
0,0,4,7,"standard"
0,0,15,35,"standard"
0,0,2,132,"standard"
0,0,7,3,"standard"
0,0,21,35,"standard"
0,0,19,6,"standard"
0,0,44,42,"standard"
0,0,7,12,"standard"
0,0,609,609,"standard"
0,0,196,196,"standard"
0,0,2,390,"standard"
0,0,53,2,"standard"
0,0,120,87,"standard"
0,0,21,17,"standard"
0,0,21,4,"standard"
0,0,104,14,"standard"
0,0,156,3,"standard"
0,0,10,26,"standard"
0,0,21,40,"standard"
0,0,2,17,"standard"
0,0,16,23,"standard"
0,0,49,42,"standard"
0,0,29,579,"standard"
0,0,8,3,"standard"
0,0,13,13,"standard"
0,0,49,10,"standard"
0,0,69,71,"standard"
0,0,47,45,"standard"
0,0,25,27,"standard"
109,65,1000,1000,"standard"
0,0,9,37,"standard"
0,0,387,384,"standard"
0,0,4,10,"standard"
0,0,246,240,"standard"
0,0,67,70,"standard"
0,0,12,642,"standard"
0,0,103,108,"standard"
0,0,204,282,"standard"
0,0,4,11,"standard"
0,0,7,16,"standard"
0,0,13,312,"standard"
0,0,17,178,"standard"
0,0,429,55,"standard"
0,0,44,27,"standard"
0,0,250,3,"standard"
0,0,14,17,"standard"
0,0,111,115,"standard"
0,0,5,75,"standard"
0,0,11,11,"standard"
0,0,18,16,"standard"
0,0,31,31,"standard"
0,0,336,329,"standard"
0,0,4,4,"standard"
0,0,6,94,"standard"
0,0,18,18,"standard"
0,0,2,40,"standard"
0,0,118,113,"standard"
0,0,6,7,"standard"
0,0,2,2,"standard"
0,0,2,17,"standard"
0,0,14,19,"standard"
0,0,2,3,"standard"
0,0,22,16,"standard"
0,0,79,78,"standard"
0,0,793,792,"standard"
0,0,27,7,"standard"
0,0,6,16,"standard"
75,0,1000,995,"standard"
0,0,22,30,"standard"
0,0,4,28,"standard"
0,0,12,10,"standard"
0,0,53,43,"standard"
0,0,19,21,"standard"
0,0,546,608,"standard"
0,0,18,2,"standard"
0,0,11,10,"standard"
0,0,174,217,"standard"
0,0,13,9,"standard"
0,0,7,12,"standard"
0,0,7,30,"standard"
0,0,144,145,"standard"
0,0,57,63,"standard"
0,0,19,4,"standard"
0,0,10,11,"standard"
0,0,90,90,"standard"
0,0,295,432,"standard"
0,0,23,16,"standard"
0,0,707,929,"standard"
0,0,163,165,"standard"
0,0,7,27,"standard"
0,0,12,10,"standard"
0,0,38,24,"standard"
0,0,8,13,"standard"
0,0,112,111,"standard"
0,0,252,239,"standard"
0,0,65,163,"standard"
0,0,9,5,"standard"
0,0,2,2,"standard"
0,0,107,17,"standard"
0,0,9,4,"standard"
0,0,306,21,"standard"
0,0,60,67,"standard"
0,0,624,617,"standard"
0,0,11,10,"standard"
0,0,62,35,"standard"
0,0,3,5,"standard"
0,0,12,10,"standard"
0,0,29,5,"standard"
0,0,23,8,"standard"
0,0,7,6,"standard"
0,0,2,3,"standard"
0,0,61,59,"standard"
0,0,3,39,"standard"
0,0,7,6,"standard"
0,0,240,240,"standard"
0,0,16,17,"standard"
0,0,73,73,"standard"
0,0,12,19,"standard"
0,0,9,3,"standard"
0,0,15,15,"standard"
0,0,4,4,"standard"
0,0,894,890,"standard"
0,0,80,81,"standard"
0,0,56,60,"standard"
0,0,774,774,"standard"
0,0,15,13,"standard"
0,0,27,35,"standard"
0,0,8,3,"standard"
0,0,24,23,"standard"
0,0,11,24,"standard"
0,0,33,176,"standard"
0,0,46,65,"standard"
0,0,13,15,"standard"
0,0,31,31,"standard"
0,0,13,21,"standard"
0,0,38,9,"standard"
0,0,2,44,"standard"
0,0,9,11,"standard"
0,0,2,2,"standard"
0,0,531,537,"standard"
0,0,226,223,"standard"
0,0,30,15,"standard"
0,0,2,4,"standard"
0,0,12,5,"standard"
129,600,1000,1000,"standard"
0,0,106,106,"standard"
0,0,4,6,"standard"
0,0,8,14,"standard"
0,0,122,125,"standard"
0,0,29,25,"standard"
0,0,7,7,"standard"
0,0,52,59,"standard"
0,0,3,2,"standard"
0,0,19,13,"standard"
0,0,47,2,"standard"
0,0,78,78,"standard"
0,0,128,126,"standard"
0,0,547,544,"standard"
0,0,28,4,"standard"
0,0,305,312,"standard"
0,0,2,12,"standard"
0,0,6,19,"standard"
0,0,2,14,"standard"
0,0,6,7,"standard"
0,0,47,26,"standard"
0,0,2,4,"standard"
72,372,1000,1000,"standard"
0,0,10,12,"standard"
0,0,2,2,"standard"
0,0,49,68,"standard"
0,0,5,2,"standard"
0,0,113,26,"standard"
0,0,4,6,"standard"
0,0,38,70,"standard"
0,0,30,28,"standard"
0,0,105,170,"standard"
0,0,2,2,"standard"
0,0,18,19,"standard"
0,146,56,1000,"standard"
0,0,13,11,"standard"
0,0,18,6,"standard"
0,0,78,84,"standard"
0,0,3,6,"standard"
0,0,2,20,"standard"
0,0,8,2,"standard"
0,0,10,4,"standard"
0,0,118,112,"standard"
0,0,85,87,"standard"
0,0,29,44,"standard"
0,0,74,3,"standard"
0,0,3,3,"standard"
0,0,436,447,"standard"
0,0,208,207,"standard"
0,0,46,37,"standard"
0,0,122,123,"standard"
0,0,86,33,"standard"
0,0,2,4,"standard"
0,0,3,7,"standard"
0,0,11,57,"standard"
0,0,208,194,"standard"
0,0,21,20,"standard"
0,0,83,70,"standard"
0,0,2,4,"standard"
0,0,508,47,"standard"
0,0,157,152,"standard"
0,0,2,28,"standard"
301,397,1000,1000,"standard"
0,0,39,5,"standard"
0,0,96,97,"standard"
0,0,52,56,"standard"
0,0,12,12,"standard"
0,0,5,35,"standard"
0,0,7,4,"standard"
0,0,370,366,"standard"
0,0,3,5,"standard"
0,0,99,104,"standard"
0,0,23,3,"standard"
0,0,16,14,"standard"
0,0,12,4,"standard"
0,0,11,11,"standard"
0,0,13,26,"standard"
73,0,1000,15,"standard"
0,0,4,9,"standard"
0,0,84,160,"standard"
0,0,447,547,"standard"
0,0,20,20,"standard"
0,0,3,3,"standard"
0,0,227,227,"standard"
463,99,1000,1000,"standard"
0,0,3,4,"standard"
0,0,21,2,"standard"
74,275,1000,1000,"standard"
0,0,37,2,"standard"
0,0,289,284,"standard"
0,0,3,18,"standard"
0,0,23,14,"standard"
0,0,59,56,"standard"
0,0,4,22,"standard"
0,0,62,57,"standard"
0,0,11,16,"standard"
0,0,25,11,"standard"
0,0,10,5,"standard"
135,199,1000,1000,"standard"
0,0,248,283,"standard"
0,0,41,6,"standard"
0,0,14,448,"standard"
0,0,12,10,"standard"
0,0,852,852,"standard"
0,0,90,95,"standard"
0,0,26,18,"standard"
0,0,21,11,"standard"
0,0,12,62,"standard"
0,0,343,113,"standard"
0,0,12,14,"standard"
0,0,7,15,"standard"
0,0,2,7,"standard"
0,0,269,199,"standard"
0,0,15,20,"standard"
0,0,319,8,"standard"
0,0,151,151,"standard"
0,0,160,153,"standard"
0,0,15,30,"standard"
0,0,24,24,"standard"
0,0,4,3,"standard"
0,0,4,3,"standard"
0,0,10,5,"standard"
0,0,38,53,"standard"
0,0,32,31,"standard"
0,0,331,330,"standard"
0,0,76,75,"standard"
0,0,73,328,"standard"
0,0,21,117,"standard"
0,0,3,3,"standard"
0,0,9,699,"standard"
0,0,12,13,"standard"
0,0,42,40,"standard"
0,0,2,2,"standard"
0,0,4,177,"standard"
0,0,126,116,"standard"
0,0,65,66,"standard"
0,0,2,4,"standard"
0,0,39,86,"standard"
0,0,104,110,"standard"
0,0,889,403,"standard"
0,0,5,3,"standard"
0,0,43,51,"standard"
0,0,7,20,"standard"
0,0,11,2,"standard"
0,0,6,6,"standard"
0,0,24,148,"standard"
0,0,110,628,"standard"
0,0,404,42,"standard"
0,0,20,17,"standard"
0,0,35,23,"standard"
252,72,1000,1000,"standard"
0,0,26,37,"standard"
0,0,40,42,"standard"
0,0,16,11,"standard"
0,0,869,872,"standard"
0,0,106,103,"standard"
0,0,61,63,"standard"
0,0,4,7,"standard"
0,0,124,126,"standard"
0,0,39,14,"standard"
0,0,497,501,"standard"
0,0,55,49,"standard"
0,0,23,21,"standard"
0,0,18,17,"standard"
0,0,4,3,"standard"
0,0,2,116,"standard"
0,0,53,3,"standard"
0,0,16,16,"standard"
0,0,322,330,"standard"
0,0,15,4,"standard"
0,0,5,2,"standard"
0,0,48,54,"standard"
0,0,2,149,"standard"
0,0,20,24,"standard"
0,0,108,2,"standard"
0,0,737,39,"standard"
0,0,595,595,"standard"
0,0,14,17,"standard"
0,0,72,73,"standard"
0,0,23,19,"standard"
0,0,167,160,"standard"
0,0,15,6,"standard"
0,0,3,7,"standard"
0,0,14,17,"standard"
0,0,377,380,"standard"
0,0,3,9,"standard"
0,0,54,54,"standard"
0,0,738,24,"standard"
0,0,10,16,"standard"
0,0,15,10,"standard"
0,0,529,4,"standard"
0,0,26,27,"standard"
0,0,10,95,"standard"
0,0,7,3,"standard"
0,0,13,18,"standard"
0,0,9,8,"standard"
148,120,1000,1000,"standard"
0,0,2,7,"standard"
277,123,1000,1000,"standard"
0,0,8,5,"standard"
0,0,2,8,"standard"
0,0,10,17,"standard"
0,0,2,878,"standard"
600,316,1000,1000,"standard"
0,0,5,10,"standard"
0,0,5,5,"standard"
0,0,3,3,"standard"
471,90,1000,1000,"standard"
0,0,91,89,"standard"
0,0,802,5,"standard"
0,0,313,317,"standard"
0,0,295,295,"standard"
0,0,22,3,"standard"
0,0,31,2,"standard"
0,0,134,130,"standard"
0,0,11,45,"standard"
0,0,7,590,"standard"
150,118,1000,1000,"standard"
0,0,107,138,"standard"
0,0,16,20,"standard"
0,0,8,3,"standard"
0,0,14,226,"standard"
0,0,54,48,"standard"
0,0,11,10,"standard"
0,0,3,31,"standard"
0,0,164,154,"standard"
0,0,9,4,"standard"
0,0,15,15,"standard"
0,0,94,82,"standard"
0,0,13,13,"standard"
0,0,9,8,"standard"
0,0,42,40,"standard"
0,0,222,227,"standard"
0,0,633,632,"standard"
0,0,871,872,"standard"
0,0,23,30,"standard"
0,0,786,653,"standard"
0,0,27,19,"standard"
0,0,9,15,"standard"
0,0,15,21,"standard"
0,0,2,2,"standard"
0,0,23,9,"standard"
0,0,173,170,"standard"
0,0,20,8,"standard"
0,0,59,4,"standard"
0,0,21,21,"standard"
0,0,2,17,"standard"
0,0,6,2,"standard"
0,0,772,771,"standard"
0,0,58,58,"standard"
0,0,132,136,"standard"
0,0,334,335,"standard"
0,0,10,2,"standard"
0,0,7,7,"standard"
0,0,13,13,"standard"
0,0,133,130,"standard"
0,0,3,8,"standard"
0,0,8,11,"standard"
0,0,791,8,"standard"
0,0,33,13,"standard"
0,0,45,39,"standard"
0,0,20,7,"standard"
0,0,886,915,"standard"
0,0,696,701,"standard"
568,190,1000,1000,"standard"
0,0,4,4,"standard"
0,0,299,300,"standard"
0,0,11,12,"standard"
0,0,19,25,"standard"
0,0,21,12,"standard"
0,0,15,13,"standard"
0,0,854,854,"standard"
0,0,14,18,"standard"
380,85,1000,1000,"standard"
0,0,362,422,"standard"
0,0,33,57,"standard"
0,0,27,24,"standard"
0,0,317,275,"standard"
0,0,45,13,"standard"
0,0,70,48,"standard"
0,0,28,32,"standard"
0,0,762,764,"standard"
0,0,28,30,"standard"
0,0,161,160,"standard"
0,0,796,792,"standard"
0,0,15,223,"standard"
306,101,1000,1000,"standard"
0,0,437,435,"standard"
0,0,18,18,"standard"
0,0,4,10,"standard"
0,0,37,32,"standard"
0,0,38,34,"standard"
0,0,5,11,"standard"
186,104,1000,1000,"standard"
0,0,22,22,"standard"
0,0,13,16,"standard"
0,0,7,22,"standard"
0,0,343,336,"standard"
0,0,310,308,"standard"
0,0,448,432,"standard"
0,0,70,70,"standard"
0,0,46,33,"standard"
0,0,2,105,"standard"
0,0,3,11,"standard"
0,0,8,6,"standard"
0,0,170,163,"standard"
0,0,25,3,"standard"
0,0,34,15,"standard"
173,130,1000,1000,"standard"
0,0,13,4,"standard"
0,0,391,390,"standard"
0,0,5,2,"standard"
0,0,9,8,"standard"
0,0,7,6,"standard"
0,0,3,2,"standard"
0,0,24,24,"standard"
0,0,7,9,"standard"
0,0,50,42,"standard"
0,0,11,19,"standard"
0,0,8,2,"standard"
0,0,10,470,"standard"
0,0,15,11,"standard"
0,0,9,36,"standard"
0,0,149,142,"standard"
0,0,54,57,"standard"
0,0,2,668,"standard"
0,0,4,34,"standard"
0,0,3,16,"standard"
0,0,28,28,"standard"
0,0,59,59,"standard"
0,0,44,40,"standard"
0,0,87,43,"standard"
0,0,512,502,"standard"
0,0,7,33,"standard"
0,0,324,293,"standard"
0,0,611,594,"standard"
0,0,6,10,"standard"
0,0,13,2,"standard"
0,0,35,11,"standard"
0,0,2,6,"standard"
0,0,15,2,"standard"
0,0,41,33,"standard"
0,0,11,9,"standard"
0,0,39,20,"standard"
0,0,23,26,"standard"
0,0,51,59,"standard"
0,0,9,12,"standard"
0,0,125,180,"standard"
0,0,3,2,"standard"
0,0,71,131,"standard"
0,0,7,7,"standard"
0,0,2,13,"standard"
0,0,107,17,"standard"
0,0,22,28,"standard"
0,0,245,237,"standard"
0,0,51,65,"standard"
0,0,13,9,"standard"
0,0,478,478,"standard"
0,0,8,7,"standard"
0,0,748,739,"standard"
0,0,18,24,"standard"
0,0,257,251,"standard"
0,0,51,12,"standard"
0,0,26,17,"standard"
0,0,51,48,"standard"
0,0,15,993,"standard"
0,0,2,5,"standard"
0,0,496,492,"standard"
0,0,19,18,"standard"
0,0,43,2,"standard"
0,0,10,7,"standard"
0,0,80,78,"standard"
0,0,3,26,"standard"
0,0,14,61,"standard"
0,0,148,147,"standard"
0,0,11,12,"standard"
0,0,20,26,"standard"
0,0,40,4,"standard"
0,0,97,97,"standard"
96,336,1000,1000,"standard"
0,0,11,6,"standard"
0,0,11,9,"standard"
0,0,28,3,"standard"
0,0,4,2,"standard"
0,0,13,15,"standard"
0,0,11,4,"standard"
0,0,9,7,"standard"
0,0,185,174,"standard"
0,0,608,608,"standard"
0,0,436,437,"standard"
0,0,7,2,"standard"
0,0,49,49,"standard"
0,0,330,340,"standard"
0,0,609,610,"standard"
0,0,3,2,"standard"
0,0,172,102,"standard"
0,0,16,6,"standard"
0,0,546,5,"standard"
0,0,115,116,"standard"
0,0,2,5,"standard"
0,0,26,36,"standard"
0,0,30,14,"standard"
0,0,12,12,"standard"
0,0,5,14,"standard"
0,0,50,76,"standard"
0,0,23,23,"standard"
0,0,104,106,"standard"
0,0,255,245,"standard"
0,0,15,15,"standard"
0,0,3,4,"standard"
0,0,43,19,"standard"
0,0,14,11,"standard"
0,0,106,102,"standard"
0,0,29,16,"standard"
0,0,808,2,"standard"
0,0,76,27,"standard"
0,0,75,52,"standard"
0,0,371,366,"standard"
0,0,248,258,"standard"
0,0,18,13,"standard"
0,0,166,154,"standard"
0,0,2,33,"standard"
0,0,673,664,"standard"
0,0,2,55,"standard"
0,0,69,69,"standard"
0,0,47,47,"standard"
0,0,52,36,"standard"
0,0,169,158,"standard"
0,0,10,17,"standard"
0,0,125,46,"standard"
0,0,491,491,"standard"
0,0,15,4,"standard"
0,0,3,6,"standard"
0,0,49,47,"standard"
0,0,5,9,"standard"
0,0,49,55,"standard"
0,0,317,317,"standard"
0,0,64,63,"standard"
423,114,1000,1000,"standard"
0,0,3,14,"standard"
0,0,3,3,"standard"
0,0,2,4,"standard"
0,0,6,12,"standard"
0,0,4,2,"standard"
0,0,29,24,"standard"
0,0,5,5,"standard"
0,0,9,10,"standard"
0,0,3,3,"standard"
0,0,30,195,"standard"
0,0,42,83,"standard"
0,0,3,12,"standard"
0,0,49,42,"standard"
0,0,264,267,"standard"
0,0,79,8,"standard"
0,0,2,375,"standard"
0,0,488,396,"standard"
0,0,2,2,"standard"
0,0,24,25,"standard"
0,0,25,20,"standard"
0,0,543,543,"standard"
0,0,10,12,"standard"
0,0,3,53,"standard"
0,0,125,81,"standard"
0,0,9,27,"standard"
366,0,1000,2,"standard"
0,0,34,31,"standard"
0,0,123,207,"standard"
0,0,11,3,"standard"
0,0,235,227,"standard"
0,0,68,64,"standard"
0,0,4,16,"standard"
0,0,49,42,"standard"
0,0,8,129,"standard"
0,0,160,167,"standard"
0,0,5,10,"standard"
0,0,45,55,"standard"
0,0,10,19,"standard"
0,0,406,100,"standard"
0,0,35,31,"standard"
0,0,11,21,"standard"
0,0,10,13,"standard"
0,0,371,376,"standard"
0,0,50,47,"standard"
0,0,51,51,"standard"
0,0,386,3,"standard"
0,0,794,793,"standard"
0,0,43,5,"standard"
0,0,12,8,"standard"
0,0,2,7,"standard"
0,0,36,28,"standard"
0,0,4,2,"standard"
0,0,3,2,"standard"
