"st1","st2","t_fin1","t_fin2","condition"
0,0,180,14,"no exchange"
0,0,66,63,"no exchange"
0,0,28,77,"no exchange"
0,0,6,8,"no exchange"
0,0,211,255,"no exchange"
0,0,49,170,"no exchange"
0,0,5,19,"no exchange"
0,0,13,3,"no exchange"
0,0,239,6,"no exchange"
0,0,7,37,"no exchange"
0,0,5,2,"no exchange"
0,0,3,200,"no exchange"
0,0,26,504,"no exchange"
0,0,20,286,"no exchange"
0,0,5,27,"no exchange"
0,0,47,3,"no exchange"
0,0,15,7,"no exchange"
0,0,15,62,"no exchange"
0,0,5,27,"no exchange"
0,0,11,5,"no exchange"
0,0,46,48,"no exchange"
0,0,5,7,"no exchange"
0,0,3,34,"no exchange"
0,0,20,16,"no exchange"
0,0,4,350,"no exchange"
0,0,22,94,"no exchange"
0,0,5,5,"no exchange"
0,0,53,473,"no exchange"
0,0,22,10,"no exchange"
0,0,227,201,"no exchange"
0,0,95,6,"no exchange"
0,0,9,535,"no exchange"
0,0,55,3,"no exchange"
0,0,105,342,"no exchange"
0,0,2,5,"no exchange"
0,0,10,13,"no exchange"
0,0,14,4,"no exchange"
0,0,36,33,"no exchange"
0,0,18,2,"no exchange"
0,0,107,11,"no exchange"
0,0,11,2,"no exchange"
0,0,29,28,"no exchange"
0,0,25,20,"no exchange"
0,0,9,10,"no exchange"
0,0,56,2,"no exchange"
0,0,5,24,"no exchange"
0,0,4,560,"no exchange"
0,0,2,5,"no exchange"
0,0,168,30,"no exchange"
0,0,9,232,"no exchange"
0,0,8,4,"no exchange"
0,0,2,8,"no exchange"
0,0,2,3,"no exchange"
0,0,21,13,"no exchange"
0,0,29,58,"no exchange"
0,0,301,516,"no exchange"
0,0,3,2,"no exchange"
0,0,20,21,"no exchange"
0,0,6,136,"no exchange"
0,0,41,55,"no exchange"
0,0,2,16,"no exchange"
0,0,41,313,"no exchange"
0,0,10,12,"no exchange"
0,0,15,5,"no exchange"
0,0,7,7,"no exchange"
0,0,8,2,"no exchange"
0,0,5,3,"no exchange"
0,0,9,19,"no exchange"
0,0,13,16,"no exchange"
0,0,19,7,"no exchange"
0,0,22,104,"no exchange"
0,0,12,7,"no exchange"
0,0,158,72,"no exchange"
0,0,7,2,"no exchange"
0,0,32,100,"no exchange"
0,0,235,2,"no exchange"
0,0,6,48,"no exchange"
0,0,48,9,"no exchange"
0,0,407,139,"no exchange"
0,0,37,4,"no exchange"
0,0,4,120,"no exchange"
0,0,13,41,"no exchange"
0,0,18,596,"no exchange"
0,0,9,5,"no exchange"
0,0,3,395,"no exchange"
0,0,117,43,"no exchange"
0,0,107,113,"no exchange"
0,0,3,4,"no exchange"
0,0,540,622,"no exchange"
0,0,3,4,"no exchange"
0,0,13,6,"no exchange"
0,0,10,13,"no exchange"
0,0,4,5,"no exchange"
0,0,4,5,"no exchange"
0,0,32,2,"no exchange"
0,0,68,145,"no exchange"
0,0,48,811,"no exchange"
0,0,7,21,"no exchange"
0,0,4,5,"no exchange"
0,0,28,7,"no exchange"
0,0,2,4,"no exchange"
0,0,6,5,"no exchange"
0,0,3,2,"no exchange"
0,166,18,1000,"no exchange"
0,0,2,37,"no exchange"
0,0,94,12,"no exchange"
0,0,12,11,"no exchange"
0,0,2,33,"no exchange"
0,0,2,453,"no exchange"
0,0,2,7,"no exchange"
0,0,5,4,"no exchange"
0,0,2,4,"no exchange"
0,0,287,205,"no exchange"
0,0,190,54,"no exchange"
0,0,9,4,"no exchange"
0,0,18,12,"no exchange"
0,0,32,33,"no exchange"
0,0,249,246,"no exchange"
0,0,54,11,"no exchange"
0,0,16,13,"no exchange"
0,0,748,419,"no exchange"
0,0,219,15,"no exchange"
0,0,20,20,"no exchange"
0,0,155,628,"no exchange"
0,0,12,35,"no exchange"
0,0,129,3,"no exchange"
0,0,33,18,"no exchange"
0,0,8,5,"no exchange"
0,0,5,5,"no exchange"
0,0,2,3,"no exchange"
0,0,10,2,"no exchange"
0,0,428,218,"no exchange"
0,0,681,55,"no exchange"
0,0,7,8,"no exchange"
0,0,6,3,"no exchange"
0,0,16,15,"no exchange"
0,0,3,61,"no exchange"
0,0,2,2,"no exchange"
0,0,158,331,"no exchange"
0,0,13,9,"no exchange"
0,0,13,15,"no exchange"
0,0,59,35,"no exchange"
0,0,817,8,"no exchange"
0,0,5,10,"no exchange"
0,0,8,7,"no exchange"
0,0,2,2,"no exchange"
0,0,17,58,"no exchange"
0,0,50,22,"no exchange"
0,0,2,191,"no exchange"
0,0,150,162,"no exchange"
0,0,549,6,"no exchange"
0,0,30,33,"no exchange"
0,0,102,122,"no exchange"
0,0,3,8,"no exchange"
0,0,14,3,"no exchange"
0,0,27,13,"no exchange"
0,0,40,420,"no exchange"
0,0,10,13,"no exchange"
0,0,2,11,"no exchange"
0,0,131,250,"no exchange"
0,0,3,14,"no exchange"
0,0,5,5,"no exchange"
0,0,55,233,"no exchange"
0,0,496,14,"no exchange"
0,0,72,50,"no exchange"
0,0,134,178,"no exchange"
0,0,8,7,"no exchange"
0,0,22,17,"no exchange"
0,0,7,205,"no exchange"
0,0,7,7,"no exchange"
0,0,294,55,"no exchange"
0,0,454,53,"no exchange"
0,0,4,12,"no exchange"
0,0,52,12,"no exchange"
0,0,28,14,"no exchange"
0,0,14,9,"no exchange"
0,0,8,10,"no exchange"
0,0,15,5,"no exchange"
0,0,14,19,"no exchange"
0,0,797,2,"no exchange"
0,0,736,10,"no exchange"
0,0,7,10,"no exchange"
0,0,12,14,"no exchange"
0,0,2,4,"no exchange"
0,0,7,3,"no exchange"
0,0,12,12,"no exchange"
0,0,12,43,"no exchange"
0,0,95,6,"no exchange"
0,0,2,29,"no exchange"
0,0,290,590,"no exchange"
0,0,2,4,"no exchange"
0,0,13,14,"no exchange"
0,0,49,59,"no exchange"
0,0,8,25,"no exchange"
0,0,24,86,"no exchange"
0,0,372,310,"no exchange"
0,0,19,15,"no exchange"
0,0,5,6,"no exchange"
0,0,251,136,"no exchange"
0,0,9,59,"no exchange"
0,0,34,27,"no exchange"
0,0,4,4,"no exchange"
0,0,3,13,"no exchange"
0,319,187,1000,"no exchange"
0,0,27,29,"no exchange"
0,0,10,16,"no exchange"
0,0,2,5,"no exchange"
0,0,29,30,"no exchange"
0,0,2,3,"no exchange"
0,0,3,288,"no exchange"
0,0,6,3,"no exchange"
0,0,2,41,"no exchange"
0,0,3,3,"no exchange"
0,0,5,163,"no exchange"
0,0,2,31,"no exchange"
0,0,37,2,"no exchange"
0,0,10,49,"no exchange"
0,0,21,13,"no exchange"
0,0,36,5,"no exchange"
0,0,45,49,"no exchange"
329,0,1000,134,"no exchange"
0,0,6,8,"no exchange"
0,0,3,4,"no exchange"
0,0,25,2,"no exchange"
0,0,2,2,"no exchange"
0,0,389,12,"no exchange"
0,0,4,13,"no exchange"
0,0,83,33,"no exchange"
0,0,24,5,"no exchange"
0,0,26,29,"no exchange"
0,0,6,4,"no exchange"
0,0,235,16,"no exchange"
0,0,468,345,"no exchange"
0,0,116,4,"no exchange"
0,0,37,4,"no exchange"
0,0,17,182,"no exchange"
0,0,9,3,"no exchange"
0,0,26,2,"no exchange"
0,0,2,64,"no exchange"
0,0,11,7,"no exchange"
0,0,22,108,"no exchange"
0,0,152,24,"no exchange"
0,0,6,13,"no exchange"
0,0,116,7,"no exchange"
0,0,79,459,"no exchange"
0,0,68,6,"no exchange"
0,0,14,10,"no exchange"
0,0,107,268,"no exchange"
0,0,13,6,"no exchange"
0,0,80,154,"no exchange"
0,0,305,3,"no exchange"
0,0,62,15,"no exchange"
0,0,135,83,"no exchange"
0,0,7,18,"no exchange"
0,0,28,39,"no exchange"
0,0,104,81,"no exchange"
0,0,7,85,"no exchange"
0,0,415,75,"no exchange"
0,0,6,45,"no exchange"
0,0,132,63,"no exchange"
0,0,9,6,"no exchange"
0,0,70,12,"no exchange"
0,0,45,534,"no exchange"
0,0,3,2,"no exchange"
0,0,9,19,"no exchange"
0,0,46,43,"no exchange"
0,0,29,51,"no exchange"
0,0,12,14,"no exchange"
0,0,448,320,"no exchange"
0,0,171,28,"no exchange"
0,0,8,11,"no exchange"
0,0,2,3,"no exchange"
0,0,294,5,"no exchange"
0,0,2,3,"no exchange"
0,0,36,197,"no exchange"
0,0,21,186,"no exchange"
0,0,6,10,"no exchange"
0,0,3,18,"no exchange"
0,0,13,640,"no exchange"
0,0,7,14,"no exchange"
0,0,4,3,"no exchange"
0,0,64,73,"no exchange"
0,0,132,137,"no exchange"
0,0,45,438,"no exchange"
0,0,26,26,"no exchange"
0,0,87,6,"no exchange"
0,0,53,52,"no exchange"
0,0,11,21,"no exchange"
0,0,9,6,"no exchange"
0,0,149,2,"no exchange"
0,0,4,4,"no exchange"
0,0,392,141,"no exchange"
0,0,6,2,"no exchange"
0,0,21,12,"no exchange"
0,0,108,8,"no exchange"
0,0,9,24,"no exchange"
0,0,575,407,"no exchange"
0,0,78,42,"no exchange"
0,0,9,7,"no exchange"
0,0,8,12,"no exchange"
0,0,3,3,"no exchange"
0,0,5,13,"no exchange"
0,0,8,13,"no exchange"
0,0,616,59,"no exchange"
0,0,49,11,"no exchange"
0,0,12,10,"no exchange"
0,0,105,69,"no exchange"
0,0,798,2,"no exchange"
0,0,88,15,"no exchange"
0,0,6,9,"no exchange"
0,0,417,2,"no exchange"
0,0,2,38,"no exchange"
0,0,5,212,"no exchange"
0,0,25,12,"no exchange"
0,0,3,2,"no exchange"
0,0,10,71,"no exchange"
0,0,628,147,"no exchange"
0,0,35,78,"no exchange"
0,0,2,943,"no exchange"
0,0,50,4,"no exchange"
0,0,264,500,"no exchange"
0,0,372,21,"no exchange"
0,0,7,9,"no exchange"
0,0,97,4,"no exchange"
0,0,112,39,"no exchange"
0,0,2,4,"no exchange"
0,0,740,428,"no exchange"
0,0,187,843,"no exchange"
0,0,15,24,"no exchange"
0,0,6,8,"no exchange"
0,0,4,3,"no exchange"
0,0,328,10,"no exchange"
0,0,10,11,"no exchange"
0,209,31,1000,"no exchange"
0,0,158,185,"no exchange"
0,0,18,21,"no exchange"
0,0,2,22,"no exchange"
0,0,7,6,"no exchange"
0,0,18,22,"no exchange"
0,0,8,8,"no exchange"
0,0,10,2,"no exchange"
0,0,2,323,"no exchange"
0,0,149,2,"no exchange"
0,0,10,11,"no exchange"
0,0,841,135,"no exchange"
0,0,27,30,"no exchange"
0,0,8,7,"no exchange"
0,0,2,2,"no exchange"
0,0,64,4,"no exchange"
0,0,247,449,"no exchange"
0,0,32,6,"no exchange"
0,0,10,12,"no exchange"
0,0,47,74,"no exchange"
0,0,258,15,"no exchange"
0,0,808,7,"no exchange"
0,0,6,21,"no exchange"
0,0,29,22,"no exchange"
0,0,89,373,"no exchange"
0,0,110,32,"no exchange"
0,0,57,3,"no exchange"
0,0,36,48,"no exchange"
0,0,2,9,"no exchange"
0,0,12,20,"no exchange"
0,0,3,4,"no exchange"
0,0,227,702,"no exchange"
0,0,20,25,"no exchange"
0,0,19,7,"no exchange"
0,0,21,12,"no exchange"
0,0,245,32,"no exchange"
0,0,54,29,"no exchange"
0,0,28,111,"no exchange"
0,0,142,16,"no exchange"
0,0,2,4,"no exchange"
234,0,1000,252,"no exchange"
0,0,59,7,"no exchange"
0,0,2,4,"no exchange"
0,509,110,1000,"no exchange"
0,0,689,75,"no exchange"
0,0,41,2,"no exchange"
0,0,37,374,"no exchange"
0,0,4,5,"no exchange"
0,0,2,19,"no exchange"
0,101,70,1000,"no exchange"
0,0,47,32,"no exchange"
0,0,16,7,"no exchange"
0,0,67,68,"no exchange"
0,0,3,400,"no exchange"
0,0,10,6,"no exchange"
0,0,46,9,"no exchange"
0,0,442,613,"no exchange"
0,0,22,6,"no exchange"
0,0,410,253,"no exchange"
0,0,39,19,"no exchange"
0,0,10,390,"no exchange"
0,0,7,7,"no exchange"
0,0,275,17,"no exchange"
0,0,3,48,"no exchange"
0,0,54,19,"no exchange"
0,0,6,53,"no exchange"
0,0,2,20,"no exchange"
0,0,136,123,"no exchange"
0,0,31,63,"no exchange"
0,0,12,10,"no exchange"
0,0,3,4,"no exchange"
0,0,292,293,"no exchange"
0,0,30,235,"no exchange"
0,0,84,15,"no exchange"
0,0,343,91,"no exchange"
0,0,132,2,"no exchange"
0,0,56,444,"no exchange"
0,0,30,32,"no exchange"
0,0,226,21,"no exchange"
0,0,8,39,"no exchange"
0,0,18,35,"no exchange"
0,0,268,116,"no exchange"
0,0,128,398,"no exchange"
0,0,4,5,"no exchange"
0,0,47,38,"no exchange"
0,0,12,26,"no exchange"
0,0,165,4,"no exchange"
0,0,7,5,"no exchange"
0,0,15,16,"no exchange"
0,0,276,545,"no exchange"
0,0,136,45,"no exchange"
0,0,541,6,"no exchange"
0,0,67,11,"no exchange"
0,0,46,14,"no exchange"
0,0,32,33,"no exchange"
0,0,180,26,"no exchange"
0,0,68,50,"no exchange"
0,0,16,312,"no exchange"
0,0,30,32,"no exchange"
0,0,96,4,"no exchange"
0,0,2,7,"no exchange"
0,0,4,21,"no exchange"
0,0,3,10,"no exchange"
0,0,4,16,"no exchange"
0,0,7,9,"no exchange"
0,0,12,13,"no exchange"
0,0,214,281,"no exchange"
0,0,207,8,"no exchange"
0,0,30,124,"no exchange"
0,0,27,8,"no exchange"
0,0,2,21,"no exchange"
0,0,43,31,"no exchange"
0,0,301,293,"no exchange"
0,0,16,4,"no exchange"
0,0,21,55,"no exchange"
0,0,6,6,"no exchange"
0,0,15,295,"no exchange"
0,0,69,12,"no exchange"
0,0,18,28,"no exchange"
0,0,70,7,"no exchange"
0,0,9,7,"no exchange"
0,0,39,43,"no exchange"
0,0,2,2,"no exchange"
0,0,4,10,"no exchange"
0,0,8,10,"no exchange"
0,0,58,234,"no exchange"
0,0,2,20,"no exchange"
0,0,53,3,"no exchange"
0,0,6,8,"no exchange"
0,0,51,34,"no exchange"
0,0,13,14,"no exchange"
0,0,39,8,"no exchange"
0,0,13,15,"no exchange"
0,0,46,90,"no exchange"
0,0,18,19,"no exchange"
0,0,22,5,"no exchange"
0,0,14,6,"no exchange"
0,0,4,62,"no exchange"
0,0,14,19,"no exchange"
0,0,456,120,"no exchange"
0,0,34,22,"no exchange"
0,0,2,2,"no exchange"
0,0,526,2,"no exchange"
0,0,3,8,"no exchange"
0,0,7,2,"no exchange"
0,0,472,349,"no exchange"
0,0,366,363,"no exchange"
0,0,24,24,"no exchange"
0,0,115,428,"no exchange"
0,0,16,11,"no exchange"
0,0,10,5,"no exchange"
0,0,2,5,"no exchange"
0,0,21,4,"no exchange"
0,0,10,11,"no exchange"
0,0,121,28,"no exchange"
0,0,27,5,"no exchange"
0,0,168,155,"no exchange"
0,0,2,218,"no exchange"
0,0,6,3,"no exchange"
0,0,18,4,"no exchange"
0,0,12,15,"no exchange"
0,0,5,8,"no exchange"
0,0,4,5,"no exchange"
0,0,572,263,"no exchange"
0,0,41,167,"no exchange"
0,0,6,18,"no exchange"
0,0,81,76,"no exchange"
0,0,91,119,"no exchange"
0,0,392,207,"no exchange"
0,0,3,9,"no exchange"
0,0,16,20,"no exchange"
0,0,6,5,"no exchange"
0,0,301,2,"no exchange"
0,0,8,10,"no exchange"
0,0,157,41,"no exchange"
0,0,3,3,"no exchange"
0,0,183,54,"no exchange"
0,0,5,24,"no exchange"
0,0,3,3,"no exchange"
0,0,8,3,"no exchange"
0,0,44,36,"no exchange"
0,0,24,22,"no exchange"
0,0,47,4,"no exchange"
0,0,12,2,"no exchange"
0,0,5,3,"no exchange"
0,0,3,2,"no exchange"
0,0,10,12,"no exchange"
0,0,2,315,"no exchange"
0,0,15,460,"no exchange"
0,0,2,41,"no exchange"
0,0,269,237,"no exchange"
0,0,398,127,"no exchange"
0,0,38,2,"no exchange"
0,0,33,4,"no exchange"
0,0,10,6,"no exchange"
0,0,775,96,"no exchange"
0,0,58,19,"no exchange"
0,0,8,2,"no exchange"
0,0,7,36,"no exchange"
0,0,2,66,"no exchange"
0,0,19,10,"no exchange"
0,0,84,12,"no exchange"
0,0,13,5,"no exchange"
0,0,3,85,"no exchange"
0,0,2,19,"no exchange"
0,0,13,14,"no exchange"
0,0,5,5,"no exchange"
0,0,48,27,"no exchange"
0,0,50,6,"no exchange"
0,0,151,149,"no exchange"
0,0,2,3,"no exchange"
0,0,54,6,"no exchange"
0,0,3,6,"no exchange"
0,0,52,10,"no exchange"
0,0,5,242,"no exchange"
0,0,123,110,"no exchange"
0,0,66,90,"no exchange"
0,0,5,2,"no exchange"
0,0,167,130,"no exchange"
0,0,5,2,"no exchange"
0,0,95,186,"no exchange"
0,0,3,3,"no exchange"
0,0,16,8,"no exchange"
0,0,11,8,"no exchange"
0,0,71,74,"no exchange"
0,0,42,4,"no exchange"
0,0,12,29,"no exchange"
0,0,18,6,"no exchange"
0,0,11,14,"no exchange"
0,0,7,5,"no exchange"
0,0,886,179,"no exchange"
0,0,7,7,"no exchange"
0,0,20,28,"no exchange"
0,0,2,6,"no exchange"
0,0,5,5,"no exchange"
0,0,9,12,"no exchange"
0,0,12,23,"no exchange"
0,0,8,283,"no exchange"
0,0,5,6,"no exchange"
0,0,782,55,"no exchange"
0,0,253,283,"no exchange"
0,0,12,12,"no exchange"
0,0,76,26,"no exchange"
0,0,3,6,"no exchange"
0,0,58,7,"no exchange"
0,0,70,80,"no exchange"
0,0,26,2,"no exchange"
0,0,2,10,"no exchange"
0,0,12,16,"no exchange"
0,0,2,6,"no exchange"
0,0,11,11,"no exchange"
0,0,17,54,"no exchange"
0,0,56,51,"no exchange"
0,0,22,4,"no exchange"
0,0,22,25,"no exchange"
0,0,24,117,"no exchange"
0,0,3,7,"no exchange"
0,0,35,39,"no exchange"
0,0,22,8,"no exchange"
0,0,4,5,"no exchange"
0,0,14,8,"no exchange"
0,180,833,1000,"no exchange"
0,0,433,38,"no exchange"
0,0,3,4,"no exchange"
0,0,507,727,"no exchange"
0,0,5,7,"no exchange"
0,0,117,3,"no exchange"
0,0,26,24,"no exchange"
0,0,201,3,"no exchange"
0,0,8,6,"no exchange"
0,0,8,14,"no exchange"
0,0,5,5,"no exchange"
0,0,87,20,"no exchange"
0,0,61,8,"no exchange"
0,0,4,196,"no exchange"
0,0,915,513,"no exchange"
0,0,4,22,"no exchange"
0,0,66,20,"no exchange"
0,0,17,18,"no exchange"
0,0,6,2,"no exchange"
0,0,13,54,"no exchange"
0,0,6,5,"no exchange"
0,0,2,2,"no exchange"
0,0,67,30,"no exchange"
0,0,128,6,"no exchange"
0,0,5,5,"no exchange"
0,0,7,11,"no exchange"
0,0,56,18,"no exchange"
0,0,28,2,"no exchange"
0,0,5,2,"no exchange"
0,0,317,16,"no exchange"
0,0,10,18,"no exchange"
0,0,496,21,"no exchange"
0,0,2,5,"no exchange"
0,0,22,12,"no exchange"
0,0,140,998,"no exchange"
0,0,45,39,"no exchange"
0,0,206,17,"no exchange"
0,0,18,852,"no exchange"
0,0,37,5,"no exchange"
0,0,19,94,"no exchange"
0,0,128,4,"no exchange"
0,0,7,5,"no exchange"
0,0,17,41,"no exchange"
0,0,39,40,"no exchange"
0,0,10,4,"no exchange"
0,0,14,2,"no exchange"
0,0,41,37,"no exchange"
0,0,5,9,"no exchange"
0,0,7,21,"no exchange"
0,0,30,83,"no exchange"
0,0,50,50,"no exchange"
0,0,6,6,"no exchange"
0,0,8,6,"no exchange"
0,0,3,4,"no exchange"
0,0,73,37,"no exchange"
0,0,16,175,"no exchange"
0,0,2,9,"no exchange"
0,0,26,10,"no exchange"
0,0,27,250,"no exchange"
0,0,3,33,"no exchange"
0,0,10,7,"no exchange"
0,0,3,147,"no exchange"
0,0,8,4,"no exchange"
0,0,8,3,"no exchange"
0,0,5,643,"no exchange"
0,0,28,28,"no exchange"
0,0,45,46,"no exchange"
0,0,44,142,"no exchange"
0,0,49,20,"no exchange"
0,0,4,6,"no exchange"
0,0,4,156,"no exchange"
0,0,258,99,"no exchange"
0,0,25,13,"no exchange"
0,0,90,307,"no exchange"
0,0,3,3,"no exchange"
0,0,13,11,"no exchange"
0,0,10,7,"no exchange"
0,0,6,2,"no exchange"
0,0,234,65,"no exchange"
0,0,280,153,"no exchange"
0,0,6,6,"no exchange"
0,0,69,78,"no exchange"
0,0,30,6,"no exchange"
0,0,4,20,"no exchange"
0,0,84,64,"no exchange"
0,0,19,18,"no exchange"
0,0,565,2,"no exchange"
0,0,9,7,"no exchange"
0,0,21,7,"no exchange"
0,0,28,130,"no exchange"
0,0,58,6,"no exchange"
0,0,4,311,"no exchange"
0,0,55,100,"no exchange"
0,0,50,125,"no exchange"
0,0,41,32,"no exchange"
0,0,87,51,"no exchange"
0,0,9,8,"no exchange"
0,0,32,22,"no exchange"
0,0,3,315,"no exchange"
0,0,2,4,"no exchange"
0,0,292,9,"no exchange"
0,0,14,11,"no exchange"
0,0,6,10,"no exchange"
0,0,4,49,"no exchange"
0,0,4,324,"no exchange"
0,0,314,19,"no exchange"
0,0,7,11,"no exchange"
0,0,4,40,"no exchange"
0,0,6,18,"no exchange"
0,0,12,7,"no exchange"
0,0,57,12,"no exchange"
0,0,3,4,"no exchange"
0,0,22,8,"no exchange"
0,0,2,2,"no exchange"
0,0,57,117,"no exchange"
0,0,7,142,"no exchange"
0,0,5,5,"no exchange"
0,0,6,2,"no exchange"
0,0,47,5,"no exchange"
0,0,2,44,"no exchange"
0,0,19,10,"no exchange"
0,0,559,269,"no exchange"
0,0,34,35,"no exchange"
0,0,26,13,"no exchange"
0,0,20,16,"no exchange"
0,0,11,213,"no exchange"
0,0,4,8,"no exchange"
0,0,456,17,"no exchange"
0,0,414,104,"no exchange"
0,0,10,2,"no exchange"
0,0,26,53,"no exchange"
0,0,6,52,"no exchange"
0,0,240,13,"no exchange"
0,0,29,2,"no exchange"
0,0,193,55,"no exchange"
0,0,84,7,"no exchange"
0,0,7,6,"no exchange"
0,0,699,8,"no exchange"
0,0,9,43,"no exchange"
0,0,54,48,"no exchange"
0,0,43,124,"no exchange"
0,0,55,2,"no exchange"
0,0,17,14,"no exchange"
0,0,13,8,"no exchange"
0,0,13,12,"no exchange"
0,500,94,1000,"no exchange"
0,0,2,31,"no exchange"
0,0,16,3,"no exchange"
0,0,2,7,"no exchange"
0,0,9,6,"no exchange"
0,0,23,23,"no exchange"
0,0,14,25,"no exchange"
0,0,13,66,"no exchange"
0,0,26,55,"no exchange"
0,0,30,13,"no exchange"
0,0,13,8,"no exchange"
0,0,64,5,"no exchange"
0,0,2,4,"no exchange"
0,0,5,35,"no exchange"
0,0,58,4,"no exchange"
0,0,178,54,"no exchange"
0,0,3,48,"no exchange"
0,0,706,2,"no exchange"
0,0,65,377,"no exchange"
0,0,13,11,"no exchange"
0,0,6,6,"no exchange"
0,0,8,3,"no exchange"
0,0,4,4,"no exchange"
0,0,14,12,"no exchange"
0,0,67,28,"no exchange"
0,0,24,20,"no exchange"
0,0,19,28,"no exchange"
0,0,3,32,"no exchange"
0,0,2,2,"no exchange"
0,0,5,4,"no exchange"
0,0,10,15,"no exchange"
0,0,15,9,"no exchange"
0,0,15,11,"no exchange"
0,0,12,8,"no exchange"
0,0,19,33,"no exchange"
0,0,2,5,"no exchange"
0,0,451,342,"no exchange"
0,0,5,14,"no exchange"
0,0,113,35,"no exchange"
0,0,31,93,"no exchange"
0,0,44,108,"no exchange"
0,0,9,29,"no exchange"
0,0,36,46,"no exchange"
0,450,84,1000,"no exchange"
0,0,31,43,"no exchange"
0,0,72,171,"no exchange"
0,0,4,37,"no exchange"
0,0,36,27,"no exchange"
0,0,360,158,"no exchange"
0,0,19,14,"no exchange"
0,0,341,11,"no exchange"
0,0,4,7,"no exchange"
0,0,372,803,"no exchange"
0,0,17,12,"no exchange"
0,0,4,9,"no exchange"
0,0,16,70,"no exchange"
0,0,5,193,"no exchange"
0,0,2,12,"no exchange"
0,0,5,25,"no exchange"
0,0,356,490,"no exchange"
0,0,23,22,"no exchange"
0,0,95,101,"no exchange"
0,0,43,120,"no exchange"
0,0,46,74,"no exchange"
0,0,74,57,"no exchange"
0,0,4,25,"no exchange"
0,0,36,40,"no exchange"
0,0,15,45,"no exchange"
0,0,23,18,"no exchange"
0,0,5,369,"no exchange"
0,0,53,3,"no exchange"
0,0,8,22,"no exchange"
0,0,4,51,"no exchange"
0,0,12,16,"no exchange"
0,0,13,2,"no exchange"
0,0,12,31,"no exchange"
0,0,43,2,"no exchange"
0,0,5,8,"no exchange"
0,0,66,67,"no exchange"
0,0,2,9,"no exchange"
0,0,74,239,"no exchange"
0,0,423,105,"no exchange"
0,0,103,444,"no exchange"
0,0,9,2,"no exchange"
0,0,144,31,"no exchange"
0,0,16,45,"no exchange"
0,0,504,3,"no exchange"
0,0,2,6,"no exchange"
0,0,19,5,"no exchange"
0,0,14,4,"no exchange"
0,0,2,4,"no exchange"
0,0,94,96,"no exchange"
0,0,4,55,"no exchange"
0,0,3,2,"no exchange"
0,0,2,526,"no exchange"
0,0,24,12,"no exchange"
0,0,12,23,"no exchange"
0,0,5,271,"no exchange"
0,0,4,154,"no exchange"
0,0,319,272,"no exchange"
0,0,12,11,"no exchange"
0,0,595,189,"no exchange"
0,0,22,19,"no exchange"
0,0,4,3,"no exchange"
0,0,22,20,"no exchange"
0,0,7,6,"no exchange"
0,0,39,29,"no exchange"
0,0,234,235,"no exchange"
0,0,7,334,"no exchange"
0,0,253,4,"no exchange"
0,0,12,12,"no exchange"
0,0,838,5,"no exchange"
0,0,91,4,"no exchange"
0,0,837,4,"no exchange"
0,0,23,23,"no exchange"
0,0,633,12,"no exchange"
0,0,6,9,"no exchange"
0,0,398,114,"no exchange"
0,0,72,342,"no exchange"
0,0,3,3,"no exchange"
0,0,24,10,"no exchange"
0,0,40,24,"no exchange"
0,0,4,4,"no exchange"
0,0,11,47,"no exchange"
0,0,177,18,"no exchange"
0,0,35,21,"no exchange"
0,0,8,7,"no exchange"
0,0,13,130,"no exchange"
0,0,6,5,"no exchange"
0,0,75,378,"no exchange"
0,0,7,11,"no exchange"
0,0,26,28,"no exchange"
0,0,131,62,"no exchange"
0,0,102,11,"no exchange"
0,0,3,2,"no exchange"
0,0,3,84,"no exchange"
0,0,36,4,"no exchange"
0,0,49,17,"no exchange"
0,0,11,33,"no exchange"
0,0,7,4,"no exchange"
0,0,2,275,"no exchange"
0,0,11,35,"no exchange"
0,0,9,7,"no exchange"
0,0,200,56,"no exchange"
0,0,47,6,"no exchange"
0,0,8,3,"no exchange"
0,0,8,8,"no exchange"
0,0,10,2,"no exchange"
0,0,5,8,"no exchange"
0,0,13,11,"no exchange"
0,0,321,59,"no exchange"
0,0,37,64,"no exchange"
0,0,3,12,"no exchange"
0,0,28,14,"no exchange"
0,0,34,42,"no exchange"
0,0,30,128,"no exchange"
0,0,11,395,"no exchange"
0,0,12,35,"no exchange"
0,0,33,17,"no exchange"
0,0,133,136,"no exchange"
0,0,333,2,"no exchange"
0,0,9,6,"no exchange"
0,0,8,9,"no exchange"
0,0,88,106,"no exchange"
0,0,8,454,"no exchange"
0,0,116,278,"no exchange"
0,0,64,76,"no exchange"
0,0,18,926,"no exchange"
0,0,9,3,"no exchange"
0,0,10,61,"no exchange"
0,0,5,7,"no exchange"
0,0,126,936,"no exchange"
0,0,16,7,"no exchange"
0,0,56,31,"no exchange"
0,0,57,53,"no exchange"
0,0,16,7,"no exchange"
0,0,439,2,"no exchange"
0,0,5,5,"no exchange"
0,0,5,2,"no exchange"
0,0,5,15,"no exchange"
0,0,92,136,"no exchange"
0,0,23,29,"no exchange"
0,0,316,95,"no exchange"
0,0,35,152,"no exchange"
0,0,17,417,"no exchange"
0,0,17,181,"no exchange"
0,0,282,123,"no exchange"
0,0,26,101,"no exchange"
0,0,36,35,"no exchange"
0,0,565,16,"no exchange"
0,0,11,3,"no exchange"
0,0,96,11,"no exchange"
