"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,23,5,11,"greedy (1)"
0,0,0,36,22,32,"greedy (1)"
0,0,0,33,36,6,"greedy (1)"
0,0,0,461,11,17,"greedy (1)"
0,0,0,136,10,5,"greedy (1)"
0,0,0,135,65,48,"greedy (1)"
0,0,0,79,2,5,"greedy (1)"
0,0,0,9,10,10,"greedy (1)"
0,0,0,709,21,8,"greedy (1)"
0,0,0,29,4,2,"greedy (1)"
0,0,0,3,4,3,"greedy (1)"
0,0,0,580,3,2,"greedy (1)"
0,0,0,46,31,3,"greedy (1)"
0,0,0,8,10,4,"greedy (1)"
0,0,0,230,10,9,"greedy (1)"
0,0,0,22,7,13,"greedy (1)"
0,0,0,26,10,3,"greedy (1)"
0,0,0,14,2,4,"greedy (1)"
0,0,0,25,11,26,"greedy (1)"
0,0,0,857,186,364,"greedy (1)"
0,0,0,26,14,7,"greedy (1)"
375,0,0,1000,57,52,"greedy (1)"
0,0,0,317,12,7,"greedy (1)"
0,0,0,402,20,22,"greedy (1)"
0,0,0,10,2,11,"greedy (1)"
0,0,0,229,36,7,"greedy (1)"
0,0,0,6,3,3,"greedy (1)"
0,0,0,52,18,20,"greedy (1)"
0,0,0,442,70,58,"greedy (1)"
0,0,0,168,48,13,"greedy (1)"
0,0,0,22,18,11,"greedy (1)"
0,0,0,24,12,21,"greedy (1)"
0,0,0,31,8,11,"greedy (1)"
0,0,0,57,58,34,"greedy (1)"
0,0,0,32,19,19,"greedy (1)"
0,0,0,597,10,32,"greedy (1)"
0,0,0,323,61,59,"greedy (1)"
0,0,0,153,11,22,"greedy (1)"
0,0,0,13,7,4,"greedy (1)"
0,0,0,128,18,8,"greedy (1)"
0,0,0,61,6,5,"greedy (1)"
0,0,0,12,15,4,"greedy (1)"
0,0,0,54,6,6,"greedy (1)"
0,0,0,29,8,30,"greedy (1)"
0,0,0,135,53,63,"greedy (1)"
0,0,0,153,57,10,"greedy (1)"
0,0,0,34,35,3,"greedy (1)"
0,0,0,225,12,11,"greedy (1)"
0,0,0,665,42,13,"greedy (1)"
0,0,0,194,78,44,"greedy (1)"
0,0,0,62,9,25,"greedy (1)"
0,0,0,20,22,5,"greedy (1)"
0,0,0,333,55,50,"greedy (1)"
0,0,0,25,16,27,"greedy (1)"
0,0,0,26,21,11,"greedy (1)"
0,0,0,19,10,20,"greedy (1)"
0,0,0,63,12,15,"greedy (1)"
0,0,0,140,10,23,"greedy (1)"
0,0,0,43,13,2,"greedy (1)"
0,0,0,8,10,6,"greedy (1)"
0,0,0,95,40,31,"greedy (1)"
0,0,0,11,12,11,"greedy (1)"
0,0,0,8,7,5,"greedy (1)"
0,0,0,666,18,13,"greedy (1)"
0,0,0,417,15,14,"greedy (1)"
0,0,0,25,16,26,"greedy (1)"
0,0,0,88,40,42,"greedy (1)"
0,0,0,128,25,104,"greedy (1)"
0,0,0,266,8,2,"greedy (1)"
0,0,0,159,83,37,"greedy (1)"
0,0,0,26,25,22,"greedy (1)"
0,0,0,21,21,22,"greedy (1)"
0,0,0,36,21,4,"greedy (1)"
0,0,0,17,11,19,"greedy (1)"
0,0,0,8,10,10,"greedy (1)"
0,0,0,56,8,17,"greedy (1)"
0,0,0,10,4,4,"greedy (1)"
0,0,0,64,15,4,"greedy (1)"
0,0,0,593,20,3,"greedy (1)"
0,0,0,33,7,11,"greedy (1)"
0,0,0,130,34,17,"greedy (1)"
338,0,0,1000,106,65,"greedy (1)"
0,0,0,48,2,49,"greedy (1)"
0,0,0,389,5,10,"greedy (1)"
0,0,0,122,28,9,"greedy (1)"
0,0,0,182,15,36,"greedy (1)"
0,0,0,3,4,3,"greedy (1)"
0,0,0,49,4,2,"greedy (1)"
0,0,0,61,4,4,"greedy (1)"
0,0,0,14,6,8,"greedy (1)"
0,0,0,308,28,46,"greedy (1)"
0,0,0,101,2,3,"greedy (1)"
0,0,0,50,44,32,"greedy (1)"
0,0,0,76,3,19,"greedy (1)"
0,0,0,15,2,15,"greedy (1)"
0,0,0,3,6,4,"greedy (1)"
0,0,0,368,9,8,"greedy (1)"
0,0,0,20,2,20,"greedy (1)"
0,0,0,367,3,14,"greedy (1)"
0,0,0,372,30,13,"greedy (1)"
0,0,0,12,3,6,"greedy (1)"
0,0,0,16,17,12,"greedy (1)"
0,0,0,8,2,5,"greedy (1)"
0,0,0,423,2,15,"greedy (1)"
0,0,0,153,33,8,"greedy (1)"
0,0,0,363,3,9,"greedy (1)"
0,0,0,221,14,83,"greedy (1)"
0,0,0,151,91,90,"greedy (1)"
0,0,0,20,13,4,"greedy (1)"
0,0,0,109,6,22,"greedy (1)"
0,0,0,33,33,34,"greedy (1)"
0,0,0,454,20,7,"greedy (1)"
0,0,0,16,17,14,"greedy (1)"
0,0,0,32,2,32,"greedy (1)"
0,0,0,177,20,20,"greedy (1)"
0,0,0,15,4,16,"greedy (1)"
0,0,0,24,25,18,"greedy (1)"
0,0,0,44,4,29,"greedy (1)"
0,0,0,16,11,14,"greedy (1)"
0,0,0,66,11,5,"greedy (1)"
0,0,0,80,2,27,"greedy (1)"
0,0,0,3,2,2,"greedy (1)"
0,0,0,15,17,9,"greedy (1)"
0,0,0,88,3,16,"greedy (1)"
0,0,0,959,5,28,"greedy (1)"
0,0,0,94,2,8,"greedy (1)"
0,0,0,38,23,35,"greedy (1)"
0,0,0,35,26,25,"greedy (1)"
0,0,0,160,105,89,"greedy (1)"
0,0,0,293,22,36,"greedy (1)"
0,0,0,57,2,8,"greedy (1)"
0,0,0,88,21,21,"greedy (1)"
0,0,0,121,76,58,"greedy (1)"
0,0,0,826,23,74,"greedy (1)"
0,0,0,20,4,6,"greedy (1)"
0,0,0,494,42,33,"greedy (1)"
0,0,0,546,17,16,"greedy (1)"
0,0,0,21,2,24,"greedy (1)"
0,0,0,242,22,21,"greedy (1)"
0,0,0,594,52,35,"greedy (1)"
0,0,0,46,35,45,"greedy (1)"
0,0,0,17,5,15,"greedy (1)"
0,0,0,28,30,16,"greedy (1)"
0,0,0,20,15,7,"greedy (1)"
0,0,0,10,11,4,"greedy (1)"
0,0,0,45,4,20,"greedy (1)"
0,0,0,18,19,5,"greedy (1)"
0,0,0,744,42,13,"greedy (1)"
0,0,0,174,15,42,"greedy (1)"
0,0,0,559,49,69,"greedy (1)"
0,0,0,15,16,9,"greedy (1)"
0,0,0,115,52,57,"greedy (1)"
0,0,0,56,17,8,"greedy (1)"
0,0,0,128,13,22,"greedy (1)"
0,0,0,486,45,53,"greedy (1)"
0,0,0,493,26,18,"greedy (1)"
0,0,0,79,5,72,"greedy (1)"
0,0,0,33,13,30,"greedy (1)"
0,0,0,657,33,3,"greedy (1)"
0,0,0,37,26,23,"greedy (1)"
0,0,0,22,14,24,"greedy (1)"
0,0,0,8,9,2,"greedy (1)"
0,0,0,27,4,3,"greedy (1)"
0,0,0,97,21,23,"greedy (1)"
0,0,0,18,3,19,"greedy (1)"
0,0,0,21,21,8,"greedy (1)"
0,0,0,157,21,89,"greedy (1)"
0,0,0,675,10,11,"greedy (1)"
0,0,0,42,7,17,"greedy (1)"
0,0,0,12,6,3,"greedy (1)"
0,0,0,64,6,15,"greedy (1)"
0,0,0,315,27,9,"greedy (1)"
0,0,0,13,15,9,"greedy (1)"
0,0,0,74,7,27,"greedy (1)"
0,0,0,173,45,9,"greedy (1)"
0,0,0,41,5,5,"greedy (1)"
0,0,0,22,18,23,"greedy (1)"
0,0,0,265,37,20,"greedy (1)"
0,0,0,38,2,7,"greedy (1)"
0,0,0,31,4,28,"greedy (1)"
0,0,0,6,9,7,"greedy (1)"
0,0,0,11,3,11,"greedy (1)"
0,0,0,5,2,4,"greedy (1)"
0,0,0,76,4,5,"greedy (1)"
0,0,0,479,11,29,"greedy (1)"
0,0,0,83,13,4,"greedy (1)"
0,0,0,170,30,41,"greedy (1)"
0,0,0,57,11,23,"greedy (1)"
0,0,0,49,4,3,"greedy (1)"
0,0,0,20,21,12,"greedy (1)"
0,0,0,38,7,13,"greedy (1)"
0,0,0,735,5,8,"greedy (1)"
0,0,0,21,19,7,"greedy (1)"
0,0,0,8,2,9,"greedy (1)"
0,0,0,12,12,7,"greedy (1)"
0,0,0,7,6,8,"greedy (1)"
0,0,0,108,3,10,"greedy (1)"
0,0,0,12,14,10,"greedy (1)"
0,0,0,400,35,4,"greedy (1)"
0,0,0,59,60,3,"greedy (1)"
0,0,0,302,10,18,"greedy (1)"
0,0,0,17,2,14,"greedy (1)"
0,0,0,31,31,6,"greedy (1)"
0,0,0,5,2,5,"greedy (1)"
0,0,0,18,4,2,"greedy (1)"
0,0,0,210,29,19,"greedy (1)"
0,0,0,124,15,9,"greedy (1)"
0,0,0,46,4,47,"greedy (1)"
0,0,0,51,14,14,"greedy (1)"
0,0,0,17,10,16,"greedy (1)"
0,0,0,12,10,12,"greedy (1)"
0,0,0,22,24,10,"greedy (1)"
0,0,0,3,3,2,"greedy (1)"
0,0,0,79,16,12,"greedy (1)"
0,0,0,4,5,3,"greedy (1)"
0,0,0,75,7,15,"greedy (1)"
0,0,0,75,3,8,"greedy (1)"
0,0,0,17,8,2,"greedy (1)"
0,0,0,207,77,15,"greedy (1)"
0,0,0,260,6,11,"greedy (1)"
0,0,0,8,3,9,"greedy (1)"
0,0,0,163,6,11,"greedy (1)"
0,0,0,102,61,12,"greedy (1)"
0,0,0,43,8,11,"greedy (1)"
0,0,0,14,2,15,"greedy (1)"
0,0,0,269,28,11,"greedy (1)"
0,0,0,39,26,9,"greedy (1)"
0,0,0,19,21,11,"greedy (1)"
0,0,0,156,91,10,"greedy (1)"
0,0,0,26,13,15,"greedy (1)"
0,0,0,36,4,8,"greedy (1)"
0,0,0,12,9,6,"greedy (1)"
0,0,0,80,38,31,"greedy (1)"
0,0,0,7,9,4,"greedy (1)"
0,0,0,125,9,10,"greedy (1)"
0,0,0,49,6,9,"greedy (1)"
0,0,0,36,22,9,"greedy (1)"
0,0,0,213,42,11,"greedy (1)"
0,0,0,293,6,2,"greedy (1)"
0,0,0,63,2,2,"greedy (1)"
0,0,0,115,6,8,"greedy (1)"
0,0,0,200,2,7,"greedy (1)"
0,0,0,326,12,19,"greedy (1)"
0,0,0,24,10,21,"greedy (1)"
0,0,0,15,10,2,"greedy (1)"
0,0,0,133,8,8,"greedy (1)"
0,0,0,15,14,12,"greedy (1)"
0,0,0,35,22,32,"greedy (1)"
0,0,0,6,4,3,"greedy (1)"
0,0,0,143,6,21,"greedy (1)"
0,0,0,23,4,24,"greedy (1)"
0,0,0,41,2,2,"greedy (1)"
0,0,0,35,36,15,"greedy (1)"
0,0,0,118,41,32,"greedy (1)"
0,0,0,102,53,13,"greedy (1)"
0,0,0,52,4,13,"greedy (1)"
0,0,0,27,5,5,"greedy (1)"
0,0,0,15,4,11,"greedy (1)"
0,0,0,686,8,35,"greedy (1)"
0,0,0,25,3,9,"greedy (1)"
0,0,0,356,123,127,"greedy (1)"
0,0,0,32,6,32,"greedy (1)"
0,0,0,11,2,5,"greedy (1)"
0,0,0,36,20,10,"greedy (1)"
0,0,0,113,10,7,"greedy (1)"
0,0,0,59,4,4,"greedy (1)"
0,0,0,84,18,9,"greedy (1)"
0,0,0,21,6,14,"greedy (1)"
0,0,0,563,123,121,"greedy (1)"
0,0,0,8,10,5,"greedy (1)"
0,0,0,126,17,39,"greedy (1)"
0,0,0,17,18,18,"greedy (1)"
0,0,0,13,3,6,"greedy (1)"
0,0,0,713,9,8,"greedy (1)"
0,0,0,2,2,3,"greedy (1)"
0,0,0,300,5,11,"greedy (1)"
0,0,0,52,13,27,"greedy (1)"
0,0,0,28,22,8,"greedy (1)"
0,0,0,427,63,60,"greedy (1)"
0,0,0,43,5,3,"greedy (1)"
0,0,0,99,12,45,"greedy (1)"
0,0,0,9,11,5,"greedy (1)"
0,0,0,99,6,2,"greedy (1)"
0,0,0,54,2,15,"greedy (1)"
0,0,0,37,39,29,"greedy (1)"
0,0,0,357,54,58,"greedy (1)"
0,0,0,117,29,28,"greedy (1)"
0,0,0,674,33,18,"greedy (1)"
0,0,0,15,7,15,"greedy (1)"
0,0,0,10,12,10,"greedy (1)"
0,0,0,4,5,6,"greedy (1)"
0,0,0,36,31,37,"greedy (1)"
0,0,0,19,21,8,"greedy (1)"
0,0,0,19,6,2,"greedy (1)"
0,0,0,546,11,14,"greedy (1)"
0,0,0,19,13,5,"greedy (1)"
0,0,0,8,4,2,"greedy (1)"
0,0,0,23,13,3,"greedy (1)"
0,0,0,436,45,51,"greedy (1)"
0,0,0,28,29,26,"greedy (1)"
0,0,0,5,4,2,"greedy (1)"
0,0,0,50,10,6,"greedy (1)"
0,0,0,224,45,28,"greedy (1)"
0,0,0,7,7,2,"greedy (1)"
0,0,0,324,129,7,"greedy (1)"
0,0,0,64,6,5,"greedy (1)"
0,0,0,475,48,55,"greedy (1)"
0,0,0,21,16,5,"greedy (1)"
0,0,0,342,18,8,"greedy (1)"
0,0,0,526,42,12,"greedy (1)"
0,0,0,58,10,9,"greedy (1)"
0,0,0,64,56,64,"greedy (1)"
0,0,0,104,9,9,"greedy (1)"
0,0,0,67,10,25,"greedy (1)"
0,0,0,59,25,12,"greedy (1)"
0,0,0,638,3,25,"greedy (1)"
0,0,0,7,9,5,"greedy (1)"
0,0,0,34,11,16,"greedy (1)"
0,0,0,803,28,9,"greedy (1)"
0,0,0,143,26,75,"greedy (1)"
0,0,0,12,11,3,"greedy (1)"
0,0,0,336,20,20,"greedy (1)"
0,0,0,159,8,5,"greedy (1)"
0,0,0,536,59,10,"greedy (1)"
0,0,0,163,7,18,"greedy (1)"
0,0,0,15,6,18,"greedy (1)"
0,0,0,28,14,12,"greedy (1)"
0,0,0,11,12,3,"greedy (1)"
0,0,0,29,30,6,"greedy (1)"
0,0,0,713,7,4,"greedy (1)"
0,0,0,20,8,18,"greedy (1)"
0,0,0,35,5,30,"greedy (1)"
0,0,0,16,5,11,"greedy (1)"
0,0,0,641,4,9,"greedy (1)"
0,0,0,7,5,6,"greedy (1)"
0,0,0,87,12,8,"greedy (1)"
0,0,0,468,22,44,"greedy (1)"
0,0,0,366,92,121,"greedy (1)"
0,0,0,9,5,9,"greedy (1)"
0,0,0,865,9,45,"greedy (1)"
0,0,0,11,13,12,"greedy (1)"
0,0,0,15,5,7,"greedy (1)"
0,0,0,399,54,29,"greedy (1)"
0,0,0,13,4,5,"greedy (1)"
0,0,0,453,31,7,"greedy (1)"
0,0,0,77,30,65,"greedy (1)"
0,0,0,182,39,66,"greedy (1)"
0,0,0,45,3,27,"greedy (1)"
0,0,0,118,56,34,"greedy (1)"
0,0,0,61,21,9,"greedy (1)"
0,0,0,9,6,9,"greedy (1)"
0,0,0,742,11,20,"greedy (1)"
0,0,0,231,3,8,"greedy (1)"
0,0,0,9,2,11,"greedy (1)"
0,0,0,33,10,33,"greedy (1)"
0,0,0,324,170,25,"greedy (1)"
0,0,0,28,3,6,"greedy (1)"
0,0,0,4,5,6,"greedy (1)"
0,0,0,242,76,61,"greedy (1)"
0,0,0,33,2,3,"greedy (1)"
0,0,0,12,3,6,"greedy (1)"
0,0,0,70,34,33,"greedy (1)"
0,0,0,4,5,7,"greedy (1)"
0,0,0,84,23,7,"greedy (1)"
0,0,0,42,19,21,"greedy (1)"
0,0,0,9,4,10,"greedy (1)"
0,0,0,14,10,5,"greedy (1)"
0,0,0,341,48,72,"greedy (1)"
0,0,0,17,18,20,"greedy (1)"
0,0,0,13,17,15,"greedy (1)"
0,0,0,667,6,15,"greedy (1)"
0,0,0,47,19,28,"greedy (1)"
211,0,0,1000,55,72,"greedy (1)"
0,0,0,180,5,4,"greedy (1)"
0,0,0,462,12,60,"greedy (1)"
0,0,0,11,6,2,"greedy (1)"
0,0,0,85,5,9,"greedy (1)"
0,0,0,47,5,5,"greedy (1)"
0,0,0,16,3,2,"greedy (1)"
0,0,0,627,18,25,"greedy (1)"
0,0,0,12,2,7,"greedy (1)"
0,0,0,56,6,5,"greedy (1)"
0,0,0,5,6,3,"greedy (1)"
0,0,0,25,14,8,"greedy (1)"
0,0,0,35,15,15,"greedy (1)"
0,0,0,130,4,36,"greedy (1)"
0,0,0,90,44,10,"greedy (1)"
0,0,0,14,3,15,"greedy (1)"
0,0,0,98,19,18,"greedy (1)"
0,0,0,200,96,100,"greedy (1)"
0,0,0,410,110,150,"greedy (1)"
0,0,0,12,2,4,"greedy (1)"
0,0,0,20,13,21,"greedy (1)"
0,0,0,401,6,17,"greedy (1)"
0,0,0,30,18,30,"greedy (1)"
0,0,0,15,6,16,"greedy (1)"
0,0,0,44,19,3,"greedy (1)"
0,0,0,832,15,9,"greedy (1)"
0,0,0,60,47,2,"greedy (1)"
0,0,0,131,71,45,"greedy (1)"
0,0,0,28,30,8,"greedy (1)"
0,0,0,33,20,8,"greedy (1)"
0,0,0,57,26,16,"greedy (1)"
0,0,0,8,4,5,"greedy (1)"
0,0,0,14,15,6,"greedy (1)"
0,0,0,69,4,2,"greedy (1)"
0,0,0,16,13,4,"greedy (1)"
0,0,0,128,24,46,"greedy (1)"
0,0,0,201,19,12,"greedy (1)"
0,0,0,19,20,18,"greedy (1)"
0,0,0,18,16,9,"greedy (1)"
0,0,0,105,8,3,"greedy (1)"
0,0,0,22,23,4,"greedy (1)"
0,0,0,56,7,23,"greedy (1)"
0,0,0,116,7,41,"greedy (1)"
0,0,0,15,3,10,"greedy (1)"
0,0,0,28,2,5,"greedy (1)"
0,0,0,23,2,24,"greedy (1)"
0,0,0,370,22,59,"greedy (1)"
0,0,0,280,15,34,"greedy (1)"
0,0,0,17,19,12,"greedy (1)"
0,0,0,95,35,38,"greedy (1)"
0,0,0,73,13,4,"greedy (1)"
0,0,0,12,3,13,"greedy (1)"
0,0,0,17,16,4,"greedy (1)"
0,0,0,12,3,12,"greedy (1)"
0,0,0,610,18,24,"greedy (1)"
0,0,0,483,11,7,"greedy (1)"
0,0,0,591,20,17,"greedy (1)"
0,0,0,13,12,15,"greedy (1)"
0,0,0,351,5,7,"greedy (1)"
0,0,0,17,18,5,"greedy (1)"
0,0,0,18,16,19,"greedy (1)"
0,0,0,28,12,29,"greedy (1)"
0,0,0,14,5,15,"greedy (1)"
0,0,0,34,24,5,"greedy (1)"
0,0,0,25,7,22,"greedy (1)"
0,0,0,231,13,5,"greedy (1)"
0,0,0,687,108,57,"greedy (1)"
0,0,0,77,6,31,"greedy (1)"
0,0,0,143,15,11,"greedy (1)"
0,0,0,30,14,2,"greedy (1)"
0,0,0,133,13,24,"greedy (1)"
0,0,0,108,28,13,"greedy (1)"
0,0,0,124,68,46,"greedy (1)"
0,0,0,40,25,2,"greedy (1)"
0,0,0,7,9,5,"greedy (1)"
0,0,0,26,26,11,"greedy (1)"
0,0,0,612,21,17,"greedy (1)"
0,0,0,15,9,17,"greedy (1)"
0,0,0,16,11,3,"greedy (1)"
0,0,0,22,18,22,"greedy (1)"
0,0,0,29,30,12,"greedy (1)"
0,0,0,69,2,18,"greedy (1)"
0,0,0,105,12,37,"greedy (1)"
0,0,0,414,156,103,"greedy (1)"
526,0,0,1000,58,77,"greedy (1)"
0,0,0,435,22,11,"greedy (1)"
0,0,0,242,4,12,"greedy (1)"
0,0,0,119,8,18,"greedy (1)"
0,0,0,17,11,13,"greedy (1)"
0,0,0,13,2,8,"greedy (1)"
0,0,0,21,17,8,"greedy (1)"
0,0,0,10,9,6,"greedy (1)"
0,0,0,95,4,14,"greedy (1)"
0,0,0,13,9,8,"greedy (1)"
0,0,0,95,42,12,"greedy (1)"
0,0,0,41,9,11,"greedy (1)"
0,0,0,3,3,4,"greedy (1)"
0,0,0,33,4,7,"greedy (1)"
0,0,0,171,32,9,"greedy (1)"
0,0,0,4,6,3,"greedy (1)"
0,0,0,83,20,14,"greedy (1)"
0,0,0,23,5,12,"greedy (1)"
0,0,0,48,2,19,"greedy (1)"
0,0,0,295,55,55,"greedy (1)"
0,0,0,9,2,4,"greedy (1)"
0,0,0,337,97,24,"greedy (1)"
0,0,0,3,2,4,"greedy (1)"
0,0,0,10,12,8,"greedy (1)"
0,0,0,56,22,23,"greedy (1)"
0,0,0,24,7,24,"greedy (1)"
0,0,0,11,11,5,"greedy (1)"
0,0,0,15,8,16,"greedy (1)"
0,0,0,279,155,69,"greedy (1)"
0,0,0,327,5,14,"greedy (1)"
0,0,0,162,33,26,"greedy (1)"
0,0,0,230,4,3,"greedy (1)"
0,0,0,30,12,5,"greedy (1)"
0,0,0,33,7,26,"greedy (1)"
0,0,0,405,7,22,"greedy (1)"
0,0,0,25,7,3,"greedy (1)"
0,0,0,248,2,9,"greedy (1)"
0,0,0,134,15,23,"greedy (1)"
0,0,0,25,17,25,"greedy (1)"
0,0,0,58,10,2,"greedy (1)"
0,0,0,405,28,37,"greedy (1)"
0,0,0,17,10,17,"greedy (1)"
0,0,0,437,15,14,"greedy (1)"
0,0,0,104,5,22,"greedy (1)"
0,0,0,26,8,26,"greedy (1)"
0,0,0,35,3,7,"greedy (1)"
0,0,0,313,28,23,"greedy (1)"
0,0,0,117,43,19,"greedy (1)"
0,0,0,52,18,37,"greedy (1)"
0,0,0,15,8,5,"greedy (1)"
0,0,0,295,128,63,"greedy (1)"
0,0,0,11,6,8,"greedy (1)"
0,0,0,110,21,29,"greedy (1)"
0,0,0,14,14,12,"greedy (1)"
0,0,0,18,3,5,"greedy (1)"
0,0,0,10,10,7,"greedy (1)"
520,0,0,1000,3,22,"greedy (1)"
0,0,0,15,3,17,"greedy (1)"
0,0,0,31,31,15,"greedy (1)"
0,0,0,186,10,5,"greedy (1)"
0,0,0,23,9,6,"greedy (1)"
0,0,0,42,11,6,"greedy (1)"
0,0,0,65,42,54,"greedy (1)"
0,0,0,23,3,7,"greedy (1)"
0,0,0,15,9,3,"greedy (1)"
0,0,0,563,258,260,"greedy (1)"
0,0,0,14,9,15,"greedy (1)"
0,0,0,42,24,18,"greedy (1)"
0,0,0,7,8,9,"greedy (1)"
0,0,0,120,11,13,"greedy (1)"
0,0,0,123,50,29,"greedy (1)"
0,0,0,263,7,9,"greedy (1)"
0,0,0,273,17,3,"greedy (1)"
0,0,0,283,4,10,"greedy (1)"
0,0,0,18,19,8,"greedy (1)"
0,0,0,113,37,15,"greedy (1)"
0,0,0,17,18,3,"greedy (1)"
0,0,0,16,5,6,"greedy (1)"
0,0,0,6,8,10,"greedy (1)"
0,0,0,27,3,3,"greedy (1)"
0,0,0,97,20,14,"greedy (1)"
0,0,0,77,26,27,"greedy (1)"
0,0,0,16,10,6,"greedy (1)"
0,0,0,19,6,13,"greedy (1)"
0,0,0,51,13,4,"greedy (1)"
0,0,0,312,5,18,"greedy (1)"
0,0,0,257,27,9,"greedy (1)"
0,0,0,14,2,15,"greedy (1)"
0,0,0,206,158,92,"greedy (1)"
0,0,0,103,3,11,"greedy (1)"
0,0,0,359,8,31,"greedy (1)"
0,0,0,124,12,10,"greedy (1)"
0,0,0,336,63,103,"greedy (1)"
0,0,0,311,2,9,"greedy (1)"
0,0,0,468,13,25,"greedy (1)"
0,0,0,44,8,31,"greedy (1)"
0,0,0,242,2,5,"greedy (1)"
0,0,0,901,6,5,"greedy (1)"
0,0,0,87,77,9,"greedy (1)"
0,0,0,13,4,9,"greedy (1)"
0,0,0,8,9,3,"greedy (1)"
0,0,0,60,18,16,"greedy (1)"
0,0,0,53,26,7,"greedy (1)"
0,0,0,34,2,2,"greedy (1)"
0,0,0,23,12,5,"greedy (1)"
0,0,0,967,7,21,"greedy (1)"
0,0,0,532,4,25,"greedy (1)"
0,0,0,534,12,11,"greedy (1)"
0,0,0,57,5,27,"greedy (1)"
0,0,0,206,2,9,"greedy (1)"
0,0,0,252,59,133,"greedy (1)"
0,0,0,133,32,27,"greedy (1)"
0,0,0,48,20,2,"greedy (1)"
0,0,0,769,21,9,"greedy (1)"
0,0,0,105,16,22,"greedy (1)"
0,0,0,72,10,18,"greedy (1)"
0,0,0,243,23,10,"greedy (1)"
0,0,0,78,30,31,"greedy (1)"
0,0,0,41,3,7,"greedy (1)"
0,0,0,10,8,9,"greedy (1)"
0,0,0,2,3,3,"greedy (1)"
0,0,0,62,6,10,"greedy (1)"
0,0,0,162,14,4,"greedy (1)"
0,0,0,438,4,28,"greedy (1)"
0,0,0,26,13,8,"greedy (1)"
0,0,0,612,10,31,"greedy (1)"
0,0,0,9,10,7,"greedy (1)"
0,0,0,8,3,8,"greedy (1)"
0,0,0,87,17,21,"greedy (1)"
0,0,0,14,6,9,"greedy (1)"
0,0,0,24,25,14,"greedy (1)"
0,0,0,8,7,6,"greedy (1)"
0,0,0,105,41,10,"greedy (1)"
0,0,0,9,6,9,"greedy (1)"
0,0,0,316,58,56,"greedy (1)"
0,0,0,15,15,17,"greedy (1)"
0,0,0,6,3,5,"greedy (1)"
0,0,0,27,7,7,"greedy (1)"
0,0,0,10,2,6,"greedy (1)"
0,0,0,32,19,6,"greedy (1)"
0,0,0,153,14,20,"greedy (1)"
0,0,0,7,7,2,"greedy (1)"
0,0,0,16,6,17,"greedy (1)"
0,0,0,44,8,8,"greedy (1)"
0,0,0,8,9,9,"greedy (1)"
0,0,0,36,7,12,"greedy (1)"
0,0,0,29,13,7,"greedy (1)"
0,0,0,144,40,85,"greedy (1)"
0,0,0,169,15,27,"greedy (1)"
0,0,0,21,2,22,"greedy (1)"
0,0,0,15,6,3,"greedy (1)"
0,0,0,39,28,14,"greedy (1)"
0,0,0,110,18,27,"greedy (1)"
0,0,0,26,5,26,"greedy (1)"
0,0,0,11,4,10,"greedy (1)"
0,0,0,32,2,25,"greedy (1)"
253,0,0,1000,3,34,"greedy (1)"
0,0,0,812,21,19,"greedy (1)"
0,0,0,142,34,20,"greedy (1)"
0,0,0,22,2,4,"greedy (1)"
0,0,0,650,46,21,"greedy (1)"
0,0,0,103,18,8,"greedy (1)"
0,0,0,76,3,18,"greedy (1)"
0,0,0,75,10,2,"greedy (1)"
0,0,0,374,29,2,"greedy (1)"
0,0,0,42,7,13,"greedy (1)"
0,0,0,439,108,89,"greedy (1)"
0,0,0,24,12,7,"greedy (1)"
0,0,0,124,5,5,"greedy (1)"
0,0,0,6,5,4,"greedy (1)"
0,0,0,391,13,150,"greedy (1)"
0,0,0,15,16,17,"greedy (1)"
0,0,0,42,42,11,"greedy (1)"
0,0,0,13,3,11,"greedy (1)"
0,0,0,15,7,17,"greedy (1)"
0,0,0,12,4,5,"greedy (1)"
0,0,0,34,9,18,"greedy (1)"
0,0,0,86,4,3,"greedy (1)"
0,0,0,7,8,2,"greedy (1)"
0,0,0,269,14,17,"greedy (1)"
0,0,0,24,12,5,"greedy (1)"
0,0,0,4,3,5,"greedy (1)"
0,0,0,20,22,22,"greedy (1)"
0,0,0,371,12,14,"greedy (1)"
0,0,0,227,178,48,"greedy (1)"
0,0,0,68,23,3,"greedy (1)"
0,0,0,100,38,28,"greedy (1)"
0,0,0,339,20,38,"greedy (1)"
0,0,0,274,25,16,"greedy (1)"
0,0,0,193,98,118,"greedy (1)"
0,0,0,77,5,17,"greedy (1)"
0,0,0,576,56,30,"greedy (1)"
0,0,0,159,19,3,"greedy (1)"
0,0,0,44,18,16,"greedy (1)"
0,0,0,409,43,53,"greedy (1)"
0,0,0,117,16,41,"greedy (1)"
0,0,0,64,42,41,"greedy (1)"
0,0,0,6,6,4,"greedy (1)"
0,0,0,384,40,5,"greedy (1)"
0,0,0,47,13,10,"greedy (1)"
0,0,0,304,14,9,"greedy (1)"
0,0,0,19,21,13,"greedy (1)"
0,0,0,40,2,19,"greedy (1)"
0,0,0,15,13,15,"greedy (1)"
0,0,0,29,30,29,"greedy (1)"
0,0,0,62,10,2,"greedy (1)"
0,0,0,13,12,8,"greedy (1)"
0,0,0,202,2,14,"greedy (1)"
